Year,Quarter,Month,Day,Median of FILEDISP_DAYS,PRETRIAL
2022,Qtr 1,March,29,98,Detained
2022,Qtr 1,March,29,254,ROR/Bonded
2022,Qtr 1,March,30,270,Detained
2022,Qtr 1,March,30,275,ROR/Bonded
2022,Qtr 2,April,1,792,Detained
2022,Qtr 2,April,1,254,ROR/Bonded
2022,Qtr 2,April,4,61,Detained
2022,Qtr 2,April,4,422,ROR/Bonded
2022,Qtr 2,April,5,55,Detained
2022,Qtr 2,April,5,282,ROR/Bonded
2022,Qtr 2,April,6,37,Detained
2022,Qtr 2,April,6,272,ROR/Bonded
2022,Qtr 2,April,7,220,Detained
2022,Qtr 2,April,7,352,ROR/Bonded
2022,Qtr 2,April,8,550,Detained
2022,Qtr 2,April,8,351,ROR/Bonded
2022,Qtr 2,April,11,142,Detained
2022,Qtr 2,April,11,623,ROR/Bonded
2022,Qtr 2,April,12,122,Detained
2022,Qtr 2,April,12,571,ROR/Bonded
2022,Qtr 2,April,13,123,Detained
2022,Qtr 2,April,13,453,ROR/Bonded
2022,Qtr 2,April,14,467,Detained
2022,Qtr 2,April,14,237,ROR/Bonded
2022,Qtr 2,April,15,251,Detained
2022,Qtr 2,April,15,367,ROR/Bonded
2022,Qtr 2,April,18,361,Detained
2022,Qtr 2,April,18,241,ROR/Bonded
2022,Qtr 2,April,19,170,Detained
2022,Qtr 2,April,19,417,ROR/Bonded
2022,Qtr 2,April,20,212,Detained
2022,Qtr 2,April,20,282,ROR/Bonded
2022,Qtr 2,April,21,81,Detained
2022,Qtr 2,April,21,323,ROR/Bonded
2022,Qtr 2,April,22,274,Detained
2022,Qtr 2,April,22,519,ROR/Bonded
2022,Qtr 2,April,25,144,Detained
2022,Qtr 2,April,25,429,ROR/Bonded
2022,Qtr 2,April,26,47,Detained
2022,Qtr 2,April,26,345,ROR/Bonded
2022,Qtr 2,April,27,106,Detained
2022,Qtr 2,April,27,414,ROR/Bonded
2022,Qtr 2,April,28,142,Detained
2022,Qtr 2,April,28,456,ROR/Bonded
2022,Qtr 2,April,29,253,Detained
2022,Qtr 2,April,29,388,ROR/Bonded
2022,Qtr 2,May,2,175,Detained
2022,Qtr 2,May,2,186,ROR/Bonded
2022,Qtr 2,May,3,178,Detained
2022,Qtr 2,May,3,197,ROR/Bonded
2022,Qtr 2,May,4,213,Detained
2022,Qtr 2,May,4,422,ROR/Bonded
2022,Qtr 2,May,5,175,Detained
2022,Qtr 2,May,5,275,ROR/Bonded
2022,Qtr 2,May,6,470,Detained
2022,Qtr 2,May,6,223,ROR/Bonded
2022,Qtr 2,May,9,83,Detained
2022,Qtr 2,May,9,460,ROR/Bonded
2022,Qtr 2,May,10,589,Detained
2022,Qtr 2,May,10,124,ROR/Bonded
2022,Qtr 2,May,11,266,Detained
2022,Qtr 2,May,11,253,ROR/Bonded
2022,Qtr 2,May,12,153,Detained
2022,Qtr 2,May,12,437,ROR/Bonded
2022,Qtr 2,May,13,529,Detained
2022,Qtr 2,May,13,866,ROR/Bonded
2022,Qtr 2,May,16,131,Detained
2022,Qtr 2,May,16,284,ROR/Bonded
2022,Qtr 2,May,17,96,Detained
2022,Qtr 2,May,17,329,ROR/Bonded
2022,Qtr 2,May,18,100,Detained
2022,Qtr 2,May,18,272,ROR/Bonded
2022,Qtr 2,May,19,260,Detained
2022,Qtr 2,May,19,376,ROR/Bonded
2022,Qtr 2,May,20,199,Detained
2022,Qtr 2,May,20,371,ROR/Bonded
2022,Qtr 2,May,23,216,Detained
2022,Qtr 2,May,23,511,ROR/Bonded
2022,Qtr 2,May,24,70,Detained
2022,Qtr 2,May,24,379,ROR/Bonded
2022,Qtr 2,May,25,233,Detained
2022,Qtr 2,May,25,363,ROR/Bonded
2022,Qtr 2,May,26,199,Detained
2022,Qtr 2,May,26,236,ROR/Bonded
2022,Qtr 2,May,27,487,Detained
2022,Qtr 2,May,27,423,ROR/Bonded
2022,Qtr 2,May,31,286,Detained
2022,Qtr 2,June,1,169,Detained
2022,Qtr 2,June,1,243,ROR/Bonded
2022,Qtr 2,June,2,192,Detained
2022,Qtr 2,June,2,532,ROR/Bonded
2022,Qtr 2,June,3,462,Detained
2022,Qtr 2,June,3,240,ROR/Bonded
2022,Qtr 2,June,6,280,Detained
2022,Qtr 2,June,6,496,ROR/Bonded
2022,Qtr 2,June,7,53,Detained
2022,Qtr 2,June,7,325,ROR/Bonded
2022,Qtr 2,June,8,156,Detained
2022,Qtr 2,June,8,252,ROR/Bonded
2022,Qtr 2,June,9,159,Detained
2022,Qtr 2,June,9,209,ROR/Bonded
2022,Qtr 2,June,10,184,Detained
2022,Qtr 2,June,10,191,ROR/Bonded
2022,Qtr 2,June,13,307,Detained
2022,Qtr 2,June,13,476,ROR/Bonded
2022,Qtr 2,June,14,36,Detained
2022,Qtr 2,June,14,379,ROR/Bonded
2022,Qtr 2,June,15,231,Detained
2022,Qtr 2,June,15,261,ROR/Bonded
2022,Qtr 2,June,16,292,Detained
2022,Qtr 2,June,16,260,ROR/Bonded
2022,Qtr 2,June,17,266,Detained
2022,Qtr 2,June,17,542,ROR/Bonded
2022,Qtr 2,June,20,13,Detained
2022,Qtr 2,June,20,13,ROR/Bonded
2022,Qtr 2,June,21,708,Detained
2022,Qtr 2,June,21,253,ROR/Bonded
2022,Qtr 2,June,22,99,Detained
2022,Qtr 2,June,22,163,ROR/Bonded
2022,Qtr 2,June,23,50,Detained
2022,Qtr 2,June,23,499,ROR/Bonded
2022,Qtr 2,June,24,379,Detained
2022,Qtr 2,June,24,427,ROR/Bonded
2022,Qtr 2,June,27,299,Detained
2022,Qtr 2,June,27,489,ROR/Bonded
2022,Qtr 2,June,28,140,Detained
2022,Qtr 2,June,28,357,ROR/Bonded
2022,Qtr 2,June,29,85,Detained
2022,Qtr 2,June,29,264,ROR/Bonded
2022,Qtr 2,June,30,134,Detained
2022,Qtr 2,June,30,213,ROR/Bonded
2022,Qtr 3,July,1,41,Detained
2022,Qtr 3,July,1,4377,ROR/Bonded
2022,Qtr 3,July,5,245,Detained
2022,Qtr 3,July,5,231,ROR/Bonded
2022,Qtr 3,July,6,177,Detained
2022,Qtr 3,July,6,182,ROR/Bonded
2022,Qtr 3,July,7,61,Detained
2022,Qtr 3,July,7,569,ROR/Bonded
2022,Qtr 3,July,8,556,Detained
2022,Qtr 3,July,8,609,ROR/Bonded
2022,Qtr 3,July,11,269,Detained
2022,Qtr 3,July,11,378,ROR/Bonded
2022,Qtr 3,July,12,337,Detained
2022,Qtr 3,July,12,239,ROR/Bonded
2022,Qtr 3,July,13,204,Detained
2022,Qtr 3,July,13,137,ROR/Bonded
2022,Qtr 3,July,14,125,Detained
2022,Qtr 3,July,14,517,ROR/Bonded
2022,Qtr 3,July,15,297,Detained
2022,Qtr 3,July,15,421,ROR/Bonded
2022,Qtr 3,July,18,83,Detained
2022,Qtr 3,July,18,476,ROR/Bonded
2022,Qtr 3,July,19,117,Detained
2022,Qtr 3,July,19,203,ROR/Bonded
2022,Qtr 3,July,20,98,Detained
2022,Qtr 3,July,20,439,ROR/Bonded
2022,Qtr 3,July,21,342,Detained
2022,Qtr 3,July,21,590,ROR/Bonded
2022,Qtr 3,July,22,241,Detained
2022,Qtr 3,July,22,108,ROR/Bonded
2022,Qtr 3,July,25,322,Detained
2022,Qtr 3,July,25,269,ROR/Bonded
2022,Qtr 3,July,26,316,Detained
2022,Qtr 3,July,26,6082,ROR/Bonded
2022,Qtr 3,July,27,210,Detained
2022,Qtr 3,July,27,432,ROR/Bonded
2022,Qtr 3,July,28,419,Detained
2022,Qtr 3,July,28,660,ROR/Bonded
2022,Qtr 3,July,29,421,Detained
2022,Qtr 3,July,29,583,ROR/Bonded
2022,Qtr 3,August,1,202,Detained
2022,Qtr 3,August,1,326,ROR/Bonded
2022,Qtr 3,August,2,146,Detained
2022,Qtr 3,August,2,210,ROR/Bonded
2022,Qtr 3,August,3,70,Detained
2022,Qtr 3,August,3,369,ROR/Bonded
2022,Qtr 3,August,4,33,Detained
2022,Qtr 3,August,4,302,ROR/Bonded
2022,Qtr 3,August,5,300,Detained
2022,Qtr 3,August,5,495,ROR/Bonded
2022,Qtr 3,August,8,133,Detained
2022,Qtr 3,August,8,304,ROR/Bonded
2022,Qtr 3,August,9,77,Detained
2022,Qtr 3,August,9,456,ROR/Bonded
2022,Qtr 3,August,10,116,Detained
2022,Qtr 3,August,10,369,ROR/Bonded
2022,Qtr 3,August,11,617,Detained
2022,Qtr 3,August,11,586,ROR/Bonded
2022,Qtr 3,August,12,163,Detained
2022,Qtr 3,August,12,554,ROR/Bonded
2022,Qtr 3,August,15,125,Detained
2022,Qtr 3,August,15,392,ROR/Bonded
2022,Qtr 3,August,16,53,Detained
2022,Qtr 3,August,16,239,ROR/Bonded
2022,Qtr 3,August,17,223,Detained
2022,Qtr 3,August,17,509,ROR/Bonded
2022,Qtr 3,August,18,364,Detained
2022,Qtr 3,August,18,288,ROR/Bonded
2022,Qtr 3,August,19,371,Detained
2022,Qtr 3,August,19,287,ROR/Bonded
2022,Qtr 3,August,22,397,Detained
2022,Qtr 3,August,22,515,ROR/Bonded
2022,Qtr 3,August,23,197,Detained
2022,Qtr 3,August,23,154,ROR/Bonded
2022,Qtr 3,August,24,89,Detained
2022,Qtr 3,August,24,289,ROR/Bonded
2022,Qtr 3,August,25,132,Detained
2022,Qtr 3,August,25,301,ROR/Bonded
2022,Qtr 3,August,26,101,Detained
2022,Qtr 3,August,26,593,ROR/Bonded
2022,Qtr 3,August,29,183,Detained
2022,Qtr 3,August,29,581,ROR/Bonded
2022,Qtr 3,August,30,112,Detained
2022,Qtr 3,August,30,467,ROR/Bonded
2022,Qtr 3,August,31,310,Detained
2022,Qtr 3,August,31,321,ROR/Bonded
2022,Qtr 3,September,1,283,Detained
2022,Qtr 3,September,1,442,ROR/Bonded
2022,Qtr 3,September,2,242,Detained
2022,Qtr 3,September,2,171,ROR/Bonded
2022,Qtr 3,September,6,94,Detained
2022,Qtr 3,September,6,151,ROR/Bonded
2022,Qtr 3,September,7,113,Detained
2022,Qtr 3,September,7,763,ROR/Bonded
2022,Qtr 3,September,8,230,Detained
2022,Qtr 3,September,8,659,ROR/Bonded
2022,Qtr 3,September,9,341,Detained
2022,Qtr 3,September,9,417,ROR/Bonded
2022,Qtr 3,September,12,74,Detained
2022,Qtr 3,September,12,287,ROR/Bonded
2022,Qtr 3,September,13,182,Detained
2022,Qtr 3,September,13,323,ROR/Bonded
2022,Qtr 3,September,14,119,Detained
2022,Qtr 3,September,14,428,ROR/Bonded
2022,Qtr 3,September,15,115,Detained
2022,Qtr 3,September,15,562,ROR/Bonded
2022,Qtr 3,September,16,435,Detained
2022,Qtr 3,September,16,197,ROR/Bonded
2022,Qtr 3,September,18,11,Detained
2022,Qtr 3,September,19,257,Detained
2022,Qtr 3,September,19,507,ROR/Bonded
2022,Qtr 3,September,20,53,Detained
2022,Qtr 3,September,20,197,ROR/Bonded
2022,Qtr 3,September,21,238,Detained
2022,Qtr 3,September,21,483,ROR/Bonded
2022,Qtr 3,September,22,58,Detained
2022,Qtr 3,September,22,197,ROR/Bonded
2022,Qtr 3,September,26,108,Detained
2022,Qtr 3,September,26,338,ROR/Bonded
2022,Qtr 3,September,27,259,Detained
2022,Qtr 3,September,27,610,ROR/Bonded
2022,Qtr 3,September,28,101,Detained
2022,Qtr 3,September,28,233,ROR/Bonded
2022,Qtr 3,September,29,96,Detained
2022,Qtr 3,September,29,211,ROR/Bonded
2022,Qtr 3,September,30,136,Detained
2022,Qtr 3,September,30,627,ROR/Bonded
2022,Qtr 4,October,3,75,Detained
2022,Qtr 4,October,3,265,ROR/Bonded
2022,Qtr 4,October,4,180,Detained
2022,Qtr 4,October,4,361,ROR/Bonded
2022,Qtr 4,October,5,162,Detained
2022,Qtr 4,October,5,383,ROR/Bonded
2022,Qtr 4,October,6,214,Detained
2022,Qtr 4,October,6,377,ROR/Bonded
2022,Qtr 4,October,7,267,Detained
2022,Qtr 4,October,7,752,ROR/Bonded
2022,Qtr 4,October,10,63,Detained
2022,Qtr 4,October,11,294,Detained
2022,Qtr 4,October,11,384,ROR/Bonded
2022,Qtr 4,October,12,165,Detained
2022,Qtr 4,October,12,385,ROR/Bonded
2022,Qtr 4,October,13,222,Detained
2022,Qtr 4,October,13,244,ROR/Bonded
2022,Qtr 4,October,14,510,Detained
2022,Qtr 4,October,14,477,ROR/Bonded
2022,Qtr 4,October,17,146,Detained
2022,Qtr 4,October,17,424,ROR/Bonded
2022,Qtr 4,October,18,124,Detained
2022,Qtr 4,October,18,375,ROR/Bonded
2022,Qtr 4,October,19,174,Detained
2022,Qtr 4,October,20,122,Detained
2022,Qtr 4,October,20,217,ROR/Bonded
2022,Qtr 4,October,21,400,Detained
2022,Qtr 4,October,21,748,ROR/Bonded
2022,Qtr 4,October,24,182,Detained
2022,Qtr 4,October,24,319,ROR/Bonded
2022,Qtr 4,October,25,236,Detained
2022,Qtr 4,October,25,188,ROR/Bonded
2022,Qtr 4,October,26,142,Detained
2022,Qtr 4,October,26,535,ROR/Bonded
2022,Qtr 4,October,27,195,Detained
2022,Qtr 4,October,27,99,ROR/Bonded
2022,Qtr 4,October,28,268,Detained
2022,Qtr 4,October,28,469,ROR/Bonded
2022,Qtr 4,October,31,118,Detained
2022,Qtr 4,October,31,626,ROR/Bonded
2022,Qtr 4,November,1,213,Detained
2022,Qtr 4,November,1,204,ROR/Bonded
2022,Qtr 4,November,2,65,Detained
2022,Qtr 4,November,2,255,ROR/Bonded
2022,Qtr 4,November,3,482,Detained
2022,Qtr 4,November,3,448,ROR/Bonded
2022,Qtr 4,November,4,164,Detained
2022,Qtr 4,November,4,302,ROR/Bonded
2022,Qtr 4,November,7,220,Detained
2022,Qtr 4,November,7,879,ROR/Bonded
2022,Qtr 4,November,8,244,Detained
2022,Qtr 4,November,8,427,ROR/Bonded
2022,Qtr 4,November,9,164,Detained
2022,Qtr 4,November,9,287,ROR/Bonded
2022,Qtr 4,November,10,618,Detained
2022,Qtr 4,November,10,122,ROR/Bonded
2022,Qtr 4,November,14,109,Detained
2022,Qtr 4,November,14,472,ROR/Bonded
2022,Qtr 4,November,15,112,Detained
2022,Qtr 4,November,15,469,ROR/Bonded
2022,Qtr 4,November,16,65,Detained
2022,Qtr 4,November,16,517,ROR/Bonded
2022,Qtr 4,November,17,323,Detained
2022,Qtr 4,November,17,462,ROR/Bonded
2022,Qtr 4,November,18,178,Detained
2022,Qtr 4,November,21,112,Detained
2022,Qtr 4,November,21,249,ROR/Bonded
2022,Qtr 4,November,22,150,Detained
2022,Qtr 4,November,28,343,Detained
2022,Qtr 4,November,28,229,ROR/Bonded
2022,Qtr 4,November,29,228,Detained
2022,Qtr 4,November,29,314,ROR/Bonded
2022,Qtr 4,November,30,251,Detained
2022,Qtr 4,November,30,550,ROR/Bonded
2022,Qtr 4,December,1,80,Detained
2022,Qtr 4,December,1,236,ROR/Bonded
2022,Qtr 4,December,2,161,Detained
2022,Qtr 4,December,2,405,ROR/Bonded
2022,Qtr 4,December,5,171,Detained
2022,Qtr 4,December,6,82,Detained
2022,Qtr 4,December,6,778,ROR/Bonded
2022,Qtr 4,December,7,148,Detained
2022,Qtr 4,December,7,652,ROR/Bonded
2022,Qtr 4,December,8,148,Detained
2022,Qtr 4,December,8,733,ROR/Bonded
2022,Qtr 4,December,9,205,Detained
2022,Qtr 4,December,9,3075,ROR/Bonded
2022,Qtr 4,December,12,206,Detained
2022,Qtr 4,December,12,312,ROR/Bonded
2022,Qtr 4,December,13,257,Detained
2022,Qtr 4,December,13,452,ROR/Bonded
2022,Qtr 4,December,14,558,Detained
2022,Qtr 4,December,14,3166,ROR/Bonded
2022,Qtr 4,December,15,386,Detained
2022,Qtr 4,December,15,532,ROR/Bonded
2022,Qtr 4,December,16,582,Detained
2022,Qtr 4,December,16,339,ROR/Bonded
2022,Qtr 4,December,19,134,Detained
2022,Qtr 4,December,19,270,ROR/Bonded
2022,Qtr 4,December,20,87,Detained
2022,Qtr 4,December,20,146,ROR/Bonded
2022,Qtr 4,December,21,104,Detained
2022,Qtr 4,December,21,154,ROR/Bonded
2022,Qtr 4,December,22,293,Detained
2022,Qtr 4,December,22,330,ROR/Bonded
2022,Qtr 4,December,23,367,Detained
2022,Qtr 4,December,23,529,ROR/Bonded
2022,Qtr 4,December,27,110,Detained
2022,Qtr 4,December,28,129,Detained
2022,Qtr 4,December,28,547,ROR/Bonded
2022,Qtr 4,December,29,72,Detained
2022,Qtr 4,December,29,691,ROR/Bonded
2022,Qtr 4,December,30,151,Detained
2022,Qtr 4,December,30,298,ROR/Bonded
2023,Qtr 1,January,3,74,Detained
2023,Qtr 1,January,3,355,ROR/Bonded
2023,Qtr 1,January,4,275,Detained
2023,Qtr 1,January,4,170,ROR/Bonded
2023,Qtr 1,January,5,153,Detained
2023,Qtr 1,January,5,24,ROR/Bonded
2023,Qtr 1,January,6,240,Detained
2023,Qtr 1,January,6,1039,ROR/Bonded
2023,Qtr 1,January,9,126,Detained
2023,Qtr 1,January,9,356,ROR/Bonded
2023,Qtr 1,January,10,197,Detained
2023,Qtr 1,January,10,77,ROR/Bonded
2023,Qtr 1,January,11,144,Detained
2023,Qtr 1,January,11,253,ROR/Bonded
2023,Qtr 1,January,12,147,Detained
2023,Qtr 1,January,12,518,ROR/Bonded
2023,Qtr 1,January,13,380,Detained
2023,Qtr 1,January,13,783,ROR/Bonded
2023,Qtr 1,January,17,94,Detained
2023,Qtr 1,January,17,379,ROR/Bonded
2023,Qtr 1,January,18,107,Detained
2023,Qtr 1,January,18,301,ROR/Bonded
2023,Qtr 1,January,19,441,Detained
2023,Qtr 1,January,19,424,ROR/Bonded
2023,Qtr 1,January,20,192,Detained
2023,Qtr 1,January,20,147,ROR/Bonded
2023,Qtr 1,January,23,215,Detained
2023,Qtr 1,January,23,452,ROR/Bonded
2023,Qtr 1,January,24,151,Detained
2023,Qtr 1,January,24,485,ROR/Bonded
2023,Qtr 1,January,25,173,Detained
2023,Qtr 1,January,25,323,ROR/Bonded
2023,Qtr 1,January,26,211,Detained
2023,Qtr 1,January,26,603,ROR/Bonded
2023,Qtr 1,January,27,389,Detained
2023,Qtr 1,January,27,683,ROR/Bonded
2023,Qtr 1,January,30,133,Detained
2023,Qtr 1,January,30,590,ROR/Bonded
2023,Qtr 1,January,31,176,Detained
2023,Qtr 1,January,31,194,ROR/Bonded
2023,Qtr 1,February,1,188,Detained
2023,Qtr 1,February,1,516,ROR/Bonded
2023,Qtr 1,February,2,240,Detained
2023,Qtr 1,February,2,795,ROR/Bonded
2023,Qtr 1,February,3,239,Detained
2023,Qtr 1,February,3,285,ROR/Bonded
2023,Qtr 1,February,6,244,Detained
2023,Qtr 1,February,6,224,ROR/Bonded
2023,Qtr 1,February,7,188,Detained
2023,Qtr 1,February,7,234,ROR/Bonded
2023,Qtr 1,February,8,334,Detained
2023,Qtr 1,February,8,66,ROR/Bonded
2023,Qtr 1,February,9,60,Detained
2023,Qtr 1,February,9,735,ROR/Bonded
2023,Qtr 1,February,10,236,Detained
2023,Qtr 1,February,10,1299,ROR/Bonded
2023,Qtr 1,February,14,76,Detained
2023,Qtr 1,February,14,393,ROR/Bonded
2023,Qtr 1,February,15,99,Detained
2023,Qtr 1,February,15,492,ROR/Bonded
2023,Qtr 1,February,16,122,Detained
2023,Qtr 1,February,16,617,ROR/Bonded
2023,Qtr 1,February,17,244,Detained
2023,Qtr 1,February,17,786,ROR/Bonded
2023,Qtr 1,February,21,93,Detained
2023,Qtr 1,February,21,321,ROR/Bonded
2023,Qtr 1,February,22,345,Detained
2023,Qtr 1,February,22,616,ROR/Bonded
2023,Qtr 1,February,23,260,Detained
2023,Qtr 1,February,23,450,ROR/Bonded
2023,Qtr 1,February,24,179,Detained
2023,Qtr 1,February,24,280,ROR/Bonded
2023,Qtr 1,February,27,154,Detained
2023,Qtr 1,February,27,721,ROR/Bonded
2023,Qtr 1,February,28,165,Detained
2023,Qtr 1,February,28,533,ROR/Bonded
2023,Qtr 1,March,1,160,Detained
2023,Qtr 1,March,1,540,ROR/Bonded
2023,Qtr 1,March,2,240,Detained
2023,Qtr 1,March,2,181,ROR/Bonded
2023,Qtr 1,March,3,227,Detained
2023,Qtr 1,March,3,506,ROR/Bonded
2023,Qtr 1,March,6,152,Detained
2023,Qtr 1,March,6,278,ROR/Bonded
2023,Qtr 1,March,7,307,Detained
2023,Qtr 1,March,7,325,ROR/Bonded
2023,Qtr 1,March,8,261,Detained
2023,Qtr 1,March,8,352,ROR/Bonded
2023,Qtr 1,March,9,217,Detained
2023,Qtr 1,March,9,367,ROR/Bonded
2023,Qtr 1,March,10,328,Detained
2023,Qtr 1,March,10,353,ROR/Bonded
2023,Qtr 1,March,13,409,Detained
2023,Qtr 1,March,13,294,ROR/Bonded
2023,Qtr 1,March,14,318,Detained
2023,Qtr 1,March,14,413,ROR/Bonded
2023,Qtr 1,March,15,107,Detained
2023,Qtr 1,March,15,428,ROR/Bonded
2023,Qtr 1,March,16,307,Detained
2023,Qtr 1,March,16,442,ROR/Bonded
2023,Qtr 1,March,17,355,Detained
2023,Qtr 1,March,17,120,ROR/Bonded
2023,Qtr 1,March,20,101,Detained
2023,Qtr 1,March,20,236,ROR/Bonded
2023,Qtr 1,March,21,112,Detained
2023,Qtr 1,March,21,186,ROR/Bonded
2023,Qtr 1,March,22,104,Detained
2023,Qtr 1,March,23,84,Detained
2023,Qtr 1,March,23,460,ROR/Bonded
2023,Qtr 1,March,24,301,Detained
2023,Qtr 1,March,24,389,ROR/Bonded
2023,Qtr 1,March,27,258,Detained
2023,Qtr 1,March,27,276,ROR/Bonded
2023,Qtr 1,March,28,91,Detained
2023,Qtr 1,March,28,552,ROR/Bonded
2023,Qtr 1,March,29,200,Detained
2023,Qtr 1,March,29,440,ROR/Bonded
2023,Qtr 1,March,30,363,Detained
2023,Qtr 1,March,30,497,ROR/Bonded
2023,Qtr 2,April,3,27,Detained
2023,Qtr 2,April,3,223,ROR/Bonded
2023,Qtr 2,April,4,126,Detained
2023,Qtr 2,April,4,615,ROR/Bonded
2023,Qtr 2,April,5,77,Detained
2023,Qtr 2,April,5,227,ROR/Bonded
2023,Qtr 2,April,6,486,Detained
2023,Qtr 2,April,6,434,ROR/Bonded
2023,Qtr 2,April,7,122,Detained
2023,Qtr 2,April,7,557,ROR/Bonded
2023,Qtr 2,April,10,160,Detained
2023,Qtr 2,April,10,250,ROR/Bonded
2023,Qtr 2,April,11,272,Detained
2023,Qtr 2,April,11,701,ROR/Bonded
2023,Qtr 2,April,12,203,Detained
2023,Qtr 2,April,12,531,ROR/Bonded
2023,Qtr 2,April,13,307,Detained
2023,Qtr 2,April,13,583,ROR/Bonded
2023,Qtr 2,April,14,313,Detained
2023,Qtr 2,April,14,343,ROR/Bonded
2023,Qtr 2,April,17,185,Detained
2023,Qtr 2,April,17,251,ROR/Bonded
2023,Qtr 2,April,18,273,Detained
2023,Qtr 2,April,18,139,ROR/Bonded
2023,Qtr 2,April,19,206,Detained
2023,Qtr 2,April,19,350,ROR/Bonded
2023,Qtr 2,April,20,398,Detained
2023,Qtr 2,April,20,355,ROR/Bonded
2023,Qtr 2,April,21,151,Detained
2023,Qtr 2,April,21,301,ROR/Bonded
2023,Qtr 2,April,22,1116,Detained
2023,Qtr 2,April,22,593,ROR/Bonded
2023,Qtr 2,April,24,202,Detained
2023,Qtr 2,April,24,376,ROR/Bonded
2023,Qtr 2,April,25,243,Detained
2023,Qtr 2,April,25,71,ROR/Bonded
2023,Qtr 2,April,26,285,Detained
2023,Qtr 2,April,26,62,ROR/Bonded
2023,Qtr 2,April,27,238,Detained
2023,Qtr 2,April,27,296,ROR/Bonded
2023,Qtr 2,April,28,368,Detained
2023,Qtr 2,April,28,340,ROR/Bonded
2023,Qtr 2,May,1,177,Detained
2023,Qtr 2,May,1,452,ROR/Bonded
2023,Qtr 2,May,2,154,Detained
2023,Qtr 2,May,2,683,ROR/Bonded
2023,Qtr 2,May,3,277,Detained
2023,Qtr 2,May,3,633,ROR/Bonded
2023,Qtr 2,May,4,464,Detained
2023,Qtr 2,May,4,353,ROR/Bonded
2023,Qtr 2,May,5,298,Detained
2023,Qtr 2,May,5,407,ROR/Bonded
2023,Qtr 2,May,7,577,ROR/Bonded
2023,Qtr 2,May,8,313,Detained
2023,Qtr 2,May,8,315,ROR/Bonded
2023,Qtr 2,May,9,803,Detained
2023,Qtr 2,May,9,496,ROR/Bonded
2023,Qtr 2,May,10,50,Detained
2023,Qtr 2,May,10,561,ROR/Bonded
2023,Qtr 2,May,11,403,Detained
2023,Qtr 2,May,11,535,ROR/Bonded
2023,Qtr 2,May,12,253,Detained
2023,Qtr 2,May,15,247,Detained
2023,Qtr 2,May,15,412,ROR/Bonded
2023,Qtr 2,May,16,139,Detained
2023,Qtr 2,May,16,440,ROR/Bonded
2023,Qtr 2,May,17,218,Detained
2023,Qtr 2,May,17,497,ROR/Bonded
2023,Qtr 2,May,18,30,Detained
2023,Qtr 2,May,18,253,ROR/Bonded
2023,Qtr 2,May,19,289,Detained
2023,Qtr 2,May,19,300,ROR/Bonded
2023,Qtr 2,May,22,210,Detained
2023,Qtr 2,May,22,484,ROR/Bonded
2023,Qtr 2,May,23,281,Detained
2023,Qtr 2,May,24,134,Detained
2023,Qtr 2,May,24,196,ROR/Bonded
2023,Qtr 2,May,25,282,Detained
2023,Qtr 2,May,25,70,ROR/Bonded
2023,Qtr 2,May,26,500,Detained
2023,Qtr 2,May,26,157,ROR/Bonded
2023,Qtr 2,May,30,60,Detained
2023,Qtr 2,May,30,495,ROR/Bonded
2023,Qtr 2,May,31,268,Detained
2023,Qtr 2,May,31,438,ROR/Bonded
2023,Qtr 2,June,1,41,Detained
2023,Qtr 2,June,1,847,ROR/Bonded
2023,Qtr 2,June,2,162,Detained
2023,Qtr 2,June,2,325,ROR/Bonded
2023,Qtr 2,June,5,166,Detained
2023,Qtr 2,June,5,289,ROR/Bonded
2023,Qtr 2,June,6,110,Detained
2023,Qtr 2,June,6,260,ROR/Bonded
2023,Qtr 2,June,7,129,Detained
2023,Qtr 2,June,7,281,ROR/Bonded
2023,Qtr 2,June,8,22,Detained
2023,Qtr 2,June,9,391,Detained
2023,Qtr 2,June,9,710,ROR/Bonded
2023,Qtr 2,June,12,195,Detained
2023,Qtr 2,June,12,554,ROR/Bonded
2023,Qtr 2,June,13,186,Detained
2023,Qtr 2,June,13,142,ROR/Bonded
2023,Qtr 2,June,14,337,Detained
2023,Qtr 2,June,14,568,ROR/Bonded
2023,Qtr 2,June,15,45,Detained
2023,Qtr 2,June,15,433,ROR/Bonded
2023,Qtr 2,June,16,71,Detained
2023,Qtr 2,June,16,583,ROR/Bonded
2023,Qtr 2,June,20,63,Detained
2023,Qtr 2,June,20,1206,ROR/Bonded
2023,Qtr 2,June,21,107,Detained
2023,Qtr 2,June,21,233,ROR/Bonded
2023,Qtr 2,June,22,318,Detained
2023,Qtr 2,June,22,407,ROR/Bonded
2023,Qtr 2,June,23,186,Detained
2023,Qtr 2,June,23,32,ROR/Bonded
2023,Qtr 2,June,26,117,Detained
2023,Qtr 2,June,26,180,ROR/Bonded
2023,Qtr 2,June,27,274,Detained
2023,Qtr 2,June,27,116,ROR/Bonded
2023,Qtr 2,June,28,81,Detained
2023,Qtr 2,June,28,479,ROR/Bonded
2023,Qtr 2,June,29,191,Detained
2023,Qtr 2,June,29,510,ROR/Bonded
2023,Qtr 2,June,30,213,Detained
2023,Qtr 2,June,30,743,ROR/Bonded
2023,Qtr 3,July,3,69,Detained
2023,Qtr 3,July,3,296,ROR/Bonded
2023,Qtr 3,July,5,296,Detained
2023,Qtr 3,July,5,276,ROR/Bonded
