Year,Quarter,Month,Day,Median of REFERFILE_DAYS,PRETRIAL
2021,Qtr 2,April,27,35,ROR/Bonded
2021,Qtr 2,April,28,0,Detained
2021,Qtr 2,April,28,12,ROR/Bonded
2021,Qtr 2,April,29,0,Detained
2021,Qtr 2,April,29,28,ROR/Bonded
2021,Qtr 2,April,30,0,Detained
2021,Qtr 2,April,30,19,ROR/Bonded
2021,Qtr 2,May,3,0,Detained
2021,Qtr 2,May,4,0,Detained
2021,Qtr 2,May,4,23,ROR/Bonded
2021,Qtr 2,May,5,0,Detained
2021,Qtr 2,May,5,19,ROR/Bonded
2021,Qtr 2,May,6,0,Detained
2021,Qtr 2,May,6,5,ROR/Bonded
2021,Qtr 2,May,7,0,Detained
2021,Qtr 2,May,7,18,ROR/Bonded
2021,Qtr 2,May,10,0,Detained
2021,Qtr 2,May,10,9,ROR/Bonded
2021,Qtr 2,May,11,0,Detained
2021,Qtr 2,May,11,6,ROR/Bonded
2021,Qtr 2,May,12,0,Detained
2021,Qtr 2,May,12,26,ROR/Bonded
2021,Qtr 2,May,13,0,Detained
2021,Qtr 2,May,13,14,ROR/Bonded
2021,Qtr 2,May,14,0,Detained
2021,Qtr 2,May,14,14,ROR/Bonded
2021,Qtr 2,May,15,6,ROR/Bonded
2021,Qtr 2,May,16,5,ROR/Bonded
2021,Qtr 2,May,17,0,Detained
2021,Qtr 2,May,17,15,ROR/Bonded
2021,Qtr 2,May,18,0,Detained
2021,Qtr 2,May,18,2,ROR/Bonded
2021,Qtr 2,May,19,0,Detained
2021,Qtr 2,May,19,32,ROR/Bonded
2021,Qtr 2,May,20,0,Detained
2021,Qtr 2,May,20,18,ROR/Bonded
2021,Qtr 2,May,21,0,Detained
2021,Qtr 2,May,21,2,ROR/Bonded
2021,Qtr 2,May,22,3,ROR/Bonded
2021,Qtr 2,May,23,51,ROR/Bonded
2021,Qtr 2,May,24,0,Detained
2021,Qtr 2,May,24,21,ROR/Bonded
2021,Qtr 2,May,25,0,Detained
2021,Qtr 2,May,25,16,ROR/Bonded
2021,Qtr 2,May,26,0,Detained
2021,Qtr 2,May,26,23,ROR/Bonded
2021,Qtr 2,May,27,0,Detained
2021,Qtr 2,May,27,13,ROR/Bonded
2021,Qtr 2,May,28,2,Detained
2021,Qtr 2,May,28,11,ROR/Bonded
2021,Qtr 2,May,29,3,Detained
2021,Qtr 2,May,29,34,ROR/Bonded
2021,Qtr 2,June,1,0,Detained
2021,Qtr 2,June,1,15,ROR/Bonded
2021,Qtr 2,June,2,0,Detained
2021,Qtr 2,June,2,8,ROR/Bonded
2021,Qtr 2,June,3,0,Detained
2021,Qtr 2,June,3,12,ROR/Bonded
2021,Qtr 2,June,4,0,Detained
2021,Qtr 2,June,4,22,ROR/Bonded
2021,Qtr 2,June,7,0,Detained
2021,Qtr 2,June,7,16,ROR/Bonded
2021,Qtr 2,June,8,0,Detained
2021,Qtr 2,June,8,17,ROR/Bonded
2021,Qtr 2,June,9,0,Detained
2021,Qtr 2,June,9,16,ROR/Bonded
2021,Qtr 2,June,10,0,Detained
2021,Qtr 2,June,10,14,ROR/Bonded
2021,Qtr 2,June,11,0,Detained
2021,Qtr 2,June,11,13,ROR/Bonded
2021,Qtr 2,June,14,0,Detained
2021,Qtr 2,June,14,8,ROR/Bonded
2021,Qtr 2,June,15,0,Detained
2021,Qtr 2,June,15,2,ROR/Bonded
2021,Qtr 2,June,16,0,Detained
2021,Qtr 2,June,16,7,ROR/Bonded
2021,Qtr 2,June,17,0,Detained
2021,Qtr 2,June,17,14,ROR/Bonded
2021,Qtr 2,June,18,0,Detained
2021,Qtr 2,June,18,15,ROR/Bonded
2021,Qtr 2,June,19,25,ROR/Bonded
2021,Qtr 2,June,20,1,Detained
2021,Qtr 2,June,21,0,Detained
2021,Qtr 2,June,21,16,ROR/Bonded
2021,Qtr 2,June,22,0,Detained
2021,Qtr 2,June,22,22,ROR/Bonded
2021,Qtr 2,June,23,0,Detained
2021,Qtr 2,June,23,26,ROR/Bonded
2021,Qtr 2,June,24,0,Detained
2021,Qtr 2,June,24,19,ROR/Bonded
2021,Qtr 2,June,25,0,Detained
2021,Qtr 2,June,25,12,ROR/Bonded
2021,Qtr 2,June,28,0,Detained
2021,Qtr 2,June,28,10,ROR/Bonded
2021,Qtr 2,June,29,0,Detained
2021,Qtr 2,June,29,19,ROR/Bonded
2021,Qtr 2,June,30,0,Detained
2021,Qtr 2,June,30,0,ROR/Bonded
2021,Qtr 3,July,1,0,Detained
2021,Qtr 3,July,1,26,ROR/Bonded
2021,Qtr 3,July,2,0,Detained
2021,Qtr 3,July,2,10,ROR/Bonded
2021,Qtr 3,July,5,14,ROR/Bonded
2021,Qtr 3,July,6,0,Detained
2021,Qtr 3,July,6,16,ROR/Bonded
2021,Qtr 3,July,7,0,Detained
2021,Qtr 3,July,7,11,ROR/Bonded
2021,Qtr 3,July,8,0,Detained
2021,Qtr 3,July,8,25,ROR/Bonded
2021,Qtr 3,July,9,0,Detained
2021,Qtr 3,July,9,28,ROR/Bonded
2021,Qtr 3,July,10,10,ROR/Bonded
2021,Qtr 3,July,11,22,ROR/Bonded
2021,Qtr 3,July,12,0,Detained
2021,Qtr 3,July,12,9,ROR/Bonded
2021,Qtr 3,July,13,0,Detained
2021,Qtr 3,July,13,23,ROR/Bonded
2021,Qtr 3,July,14,0,Detained
2021,Qtr 3,July,14,13,ROR/Bonded
2021,Qtr 3,July,15,0,Detained
2021,Qtr 3,July,15,24,ROR/Bonded
2021,Qtr 3,July,16,0,Detained
2021,Qtr 3,July,16,4,ROR/Bonded
2021,Qtr 3,July,19,0,Detained
2021,Qtr 3,July,19,22,ROR/Bonded
2021,Qtr 3,July,20,0,Detained
2021,Qtr 3,July,20,30,ROR/Bonded
2021,Qtr 3,July,21,0,Detained
2021,Qtr 3,July,21,7,ROR/Bonded
2021,Qtr 3,July,22,0,Detained
2021,Qtr 3,July,22,11,ROR/Bonded
2021,Qtr 3,July,23,0,Detained
2021,Qtr 3,July,23,17,ROR/Bonded
2021,Qtr 3,July,26,0,Detained
2021,Qtr 3,July,26,4,ROR/Bonded
2021,Qtr 3,July,27,0,Detained
2021,Qtr 3,July,27,29,ROR/Bonded
2021,Qtr 3,July,28,0,Detained
2021,Qtr 3,July,28,12,ROR/Bonded
2021,Qtr 3,July,29,0,Detained
2021,Qtr 3,July,29,17,ROR/Bonded
2021,Qtr 3,July,30,0,Detained
2021,Qtr 3,July,30,5,ROR/Bonded
2021,Qtr 3,August,2,0,Detained
2021,Qtr 3,August,2,2,ROR/Bonded
2021,Qtr 3,August,3,0,Detained
2021,Qtr 3,August,3,7,ROR/Bonded
2021,Qtr 3,August,4,0,Detained
2021,Qtr 3,August,4,9,ROR/Bonded
2021,Qtr 3,August,5,0,Detained
2021,Qtr 3,August,5,27,ROR/Bonded
2021,Qtr 3,August,6,0,Detained
2021,Qtr 3,August,6,5,ROR/Bonded
2021,Qtr 3,August,9,0,Detained
2021,Qtr 3,August,9,22,ROR/Bonded
2021,Qtr 3,August,10,0,Detained
2021,Qtr 3,August,10,35,ROR/Bonded
2021,Qtr 3,August,11,0,Detained
2021,Qtr 3,August,11,11,ROR/Bonded
2021,Qtr 3,August,12,0,Detained
2021,Qtr 3,August,12,29,ROR/Bonded
2021,Qtr 3,August,13,0,Detained
2021,Qtr 3,August,13,28,ROR/Bonded
2021,Qtr 3,August,15,36,ROR/Bonded
2021,Qtr 3,August,16,0,Detained
2021,Qtr 3,August,16,16,ROR/Bonded
2021,Qtr 3,August,17,0,Detained
2021,Qtr 3,August,17,33,ROR/Bonded
2021,Qtr 3,August,18,0,Detained
2021,Qtr 3,August,18,14,ROR/Bonded
2021,Qtr 3,August,19,0,Detained
2021,Qtr 3,August,19,11,ROR/Bonded
2021,Qtr 3,August,20,0,Detained
2021,Qtr 3,August,20,10,ROR/Bonded
2021,Qtr 3,August,23,0,Detained
2021,Qtr 3,August,23,0,ROR/Bonded
2021,Qtr 3,August,24,0,Detained
2021,Qtr 3,August,24,13,ROR/Bonded
2021,Qtr 3,August,25,0,Detained
2021,Qtr 3,August,25,9,ROR/Bonded
2021,Qtr 3,August,26,0,Detained
2021,Qtr 3,August,26,21,ROR/Bonded
2021,Qtr 3,August,27,0,Detained
2021,Qtr 3,August,27,5,ROR/Bonded
2021,Qtr 3,August,30,0,Detained
2021,Qtr 3,August,30,6,ROR/Bonded
2021,Qtr 3,August,31,0,Detained
2021,Qtr 3,August,31,34,ROR/Bonded
2021,Qtr 3,September,1,0,Detained
2021,Qtr 3,September,1,11,ROR/Bonded
2021,Qtr 3,September,2,0,Detained
2021,Qtr 3,September,2,18,ROR/Bonded
2021,Qtr 3,September,3,0,Detained
2021,Qtr 3,September,3,17,ROR/Bonded
2021,Qtr 3,September,4,25,ROR/Bonded
2021,Qtr 3,September,7,0,Detained
2021,Qtr 3,September,7,18,ROR/Bonded
2021,Qtr 3,September,8,0,Detained
2021,Qtr 3,September,8,22,ROR/Bonded
2021,Qtr 3,September,9,0,Detained
2021,Qtr 3,September,9,27,ROR/Bonded
2021,Qtr 3,September,10,1,Detained
2021,Qtr 3,September,10,5,ROR/Bonded
2021,Qtr 3,September,13,0,Detained
2021,Qtr 3,September,13,18,ROR/Bonded
2021,Qtr 3,September,14,0,Detained
2021,Qtr 3,September,14,19,ROR/Bonded
2021,Qtr 3,September,15,0,Detained
2021,Qtr 3,September,15,14,ROR/Bonded
2021,Qtr 3,September,16,0,Detained
2021,Qtr 3,September,16,12,ROR/Bonded
2021,Qtr 3,September,17,0,Detained
2021,Qtr 3,September,17,31,ROR/Bonded
2021,Qtr 3,September,20,0,Detained
2021,Qtr 3,September,20,9,ROR/Bonded
2021,Qtr 3,September,21,0,Detained
2021,Qtr 3,September,21,6,ROR/Bonded
2021,Qtr 3,September,22,0,Detained
2021,Qtr 3,September,22,5,ROR/Bonded
2021,Qtr 3,September,23,0,Detained
2021,Qtr 3,September,23,8,ROR/Bonded
2021,Qtr 3,September,24,0,Detained
2021,Qtr 3,September,24,3,ROR/Bonded
2021,Qtr 3,September,27,0,Detained
2021,Qtr 3,September,27,9,ROR/Bonded
2021,Qtr 3,September,28,0,Detained
2021,Qtr 3,September,28,28,ROR/Bonded
2021,Qtr 3,September,29,0,Detained
2021,Qtr 3,September,29,23,ROR/Bonded
2021,Qtr 3,September,30,0,Detained
2021,Qtr 3,September,30,13,ROR/Bonded
2021,Qtr 4,October,1,0,Detained
2021,Qtr 4,October,1,23,ROR/Bonded
2021,Qtr 4,October,4,0,Detained
2021,Qtr 4,October,4,16,ROR/Bonded
2021,Qtr 4,October,5,0,Detained
2021,Qtr 4,October,5,2,ROR/Bonded
2021,Qtr 4,October,6,0,Detained
2021,Qtr 4,October,6,20,ROR/Bonded
2021,Qtr 4,October,7,0,Detained
2021,Qtr 4,October,7,5,ROR/Bonded
2021,Qtr 4,October,8,0,Detained
2021,Qtr 4,October,8,5,ROR/Bonded
2021,Qtr 4,October,11,1,Detained
2021,Qtr 4,October,11,21,ROR/Bonded
2021,Qtr 4,October,12,0,Detained
2021,Qtr 4,October,12,1,ROR/Bonded
2021,Qtr 4,October,13,0,Detained
2021,Qtr 4,October,13,20,ROR/Bonded
2021,Qtr 4,October,14,0,Detained
2021,Qtr 4,October,14,7,ROR/Bonded
2021,Qtr 4,October,15,0,Detained
2021,Qtr 4,October,15,2,ROR/Bonded
2021,Qtr 4,October,16,3,Detained
2021,Qtr 4,October,16,5,ROR/Bonded
2021,Qtr 4,October,18,0,Detained
2021,Qtr 4,October,18,1,ROR/Bonded
2021,Qtr 4,October,19,0,Detained
2021,Qtr 4,October,19,1,ROR/Bonded
2021,Qtr 4,October,20,0,Detained
2021,Qtr 4,October,20,28,ROR/Bonded
2021,Qtr 4,October,21,0,Detained
2021,Qtr 4,October,21,6,ROR/Bonded
2021,Qtr 4,October,22,0,Detained
2021,Qtr 4,October,22,6,ROR/Bonded
2021,Qtr 4,October,24,47,ROR/Bonded
2021,Qtr 4,October,25,0,Detained
2021,Qtr 4,October,25,16,ROR/Bonded
2021,Qtr 4,October,26,0,Detained
2021,Qtr 4,October,26,3,ROR/Bonded
2021,Qtr 4,October,27,0,Detained
2021,Qtr 4,October,27,9,ROR/Bonded
2021,Qtr 4,October,28,0,Detained
2021,Qtr 4,October,28,8,ROR/Bonded
2021,Qtr 4,October,29,3,Detained
2021,Qtr 4,October,29,19,ROR/Bonded
2021,Qtr 4,October,30,32,Detained
2021,Qtr 4,October,30,30,ROR/Bonded
2021,Qtr 4,October,31,44,Detained
2021,Qtr 4,October,31,31,ROR/Bonded
2021,Qtr 4,November,1,0,Detained
2021,Qtr 4,November,1,2,ROR/Bonded
2021,Qtr 4,November,2,0,Detained
2021,Qtr 4,November,2,38,ROR/Bonded
2021,Qtr 4,November,3,0,Detained
2021,Qtr 4,November,3,22,ROR/Bonded
2021,Qtr 4,November,4,0,Detained
2021,Qtr 4,November,4,1,ROR/Bonded
2021,Qtr 4,November,5,0,Detained
2021,Qtr 4,November,5,0,ROR/Bonded
2021,Qtr 4,November,6,9,ROR/Bonded
2021,Qtr 4,November,7,312,Detained
2021,Qtr 4,November,7,28,ROR/Bonded
2021,Qtr 4,November,8,0,Detained
2021,Qtr 4,November,8,21,ROR/Bonded
2021,Qtr 4,November,9,0,Detained
2021,Qtr 4,November,9,0,ROR/Bonded
2021,Qtr 4,November,10,0,Detained
2021,Qtr 4,November,10,35,ROR/Bonded
2021,Qtr 4,November,11,1,Detained
2021,Qtr 4,November,11,27,ROR/Bonded
2021,Qtr 4,November,12,0,Detained
2021,Qtr 4,November,12,18,ROR/Bonded
2021,Qtr 4,November,13,16,ROR/Bonded
2021,Qtr 4,November,14,24,ROR/Bonded
2021,Qtr 4,November,15,0,Detained
2021,Qtr 4,November,15,21,ROR/Bonded
2021,Qtr 4,November,16,0,Detained
2021,Qtr 4,November,16,26,ROR/Bonded
2021,Qtr 4,November,17,0,Detained
2021,Qtr 4,November,17,22,ROR/Bonded
2021,Qtr 4,November,18,0,Detained
2021,Qtr 4,November,18,42,ROR/Bonded
2021,Qtr 4,November,19,0,Detained
2021,Qtr 4,November,19,33,ROR/Bonded
2021,Qtr 4,November,20,38,Detained
2021,Qtr 4,November,20,25,ROR/Bonded
2021,Qtr 4,November,21,2,ROR/Bonded
2021,Qtr 4,November,22,0,Detained
2021,Qtr 4,November,22,1,ROR/Bonded
2021,Qtr 4,November,23,0,Detained
2021,Qtr 4,November,23,23,ROR/Bonded
2021,Qtr 4,November,24,0,Detained
2021,Qtr 4,November,24,29,ROR/Bonded
2021,Qtr 4,November,26,3,Detained
2021,Qtr 4,November,26,40,ROR/Bonded
2021,Qtr 4,November,27,19,ROR/Bonded
2021,Qtr 4,November,28,40,Detained
2021,Qtr 4,November,28,21,ROR/Bonded
2021,Qtr 4,November,29,0,Detained
2021,Qtr 4,November,29,22,ROR/Bonded
2021,Qtr 4,November,30,0,Detained
2021,Qtr 4,November,30,29,ROR/Bonded
2021,Qtr 4,December,1,0,Detained
2021,Qtr 4,December,1,35,ROR/Bonded
2021,Qtr 4,December,2,0,Detained
2021,Qtr 4,December,2,5,ROR/Bonded
2021,Qtr 4,December,3,0,Detained
2021,Qtr 4,December,3,17,ROR/Bonded
2021,Qtr 4,December,4,54,Detained
2021,Qtr 4,December,4,32,ROR/Bonded
2021,Qtr 4,December,6,0,Detained
2021,Qtr 4,December,6,23,ROR/Bonded
2021,Qtr 4,December,7,0,Detained
2021,Qtr 4,December,7,29,ROR/Bonded
2021,Qtr 4,December,8,0,Detained
2021,Qtr 4,December,8,10,ROR/Bonded
2021,Qtr 4,December,9,0,Detained
2021,Qtr 4,December,9,14,ROR/Bonded
2021,Qtr 4,December,10,0,Detained
2021,Qtr 4,December,10,20,ROR/Bonded
2021,Qtr 4,December,11,34,Detained
2021,Qtr 4,December,11,12,ROR/Bonded
2021,Qtr 4,December,12,5,ROR/Bonded
2021,Qtr 4,December,13,0,Detained
2021,Qtr 4,December,13,27,ROR/Bonded
2021,Qtr 4,December,14,0,Detained
2021,Qtr 4,December,14,29,ROR/Bonded
2021,Qtr 4,December,15,0,Detained
2021,Qtr 4,December,15,2,ROR/Bonded
2021,Qtr 4,December,16,0,Detained
2021,Qtr 4,December,16,17,ROR/Bonded
2021,Qtr 4,December,17,0,Detained
2021,Qtr 4,December,17,27,ROR/Bonded
2021,Qtr 4,December,18,18,ROR/Bonded
2021,Qtr 4,December,19,30,ROR/Bonded
2021,Qtr 4,December,20,0,Detained
2021,Qtr 4,December,20,43,ROR/Bonded
2021,Qtr 4,December,21,0,Detained
2021,Qtr 4,December,21,0,ROR/Bonded
2021,Qtr 4,December,22,0,Detained
2021,Qtr 4,December,22,24,ROR/Bonded
2021,Qtr 4,December,23,0,Detained
2021,Qtr 4,December,23,20,ROR/Bonded
2021,Qtr 4,December,24,49,ROR/Bonded
2021,Qtr 4,December,27,0,Detained
2021,Qtr 4,December,27,32,ROR/Bonded
2021,Qtr 4,December,28,0,Detained
2021,Qtr 4,December,28,18,ROR/Bonded
2021,Qtr 4,December,29,0,Detained
2021,Qtr 4,December,29,21,ROR/Bonded
2021,Qtr 4,December,30,3,Detained
2021,Qtr 4,December,30,34,ROR/Bonded
2022,Qtr 1,January,2,22,ROR/Bonded
2022,Qtr 1,January,3,0,Detained
2022,Qtr 1,January,3,3,ROR/Bonded
2022,Qtr 1,January,4,0,Detained
2022,Qtr 1,January,4,20,ROR/Bonded
2022,Qtr 1,January,5,0,Detained
2022,Qtr 1,January,5,28,ROR/Bonded
2022,Qtr 1,January,6,0,Detained
2022,Qtr 1,January,6,15,ROR/Bonded
2022,Qtr 1,January,7,0,Detained
2022,Qtr 1,January,7,13,ROR/Bonded
2022,Qtr 1,January,8,19,ROR/Bonded
2022,Qtr 1,January,9,33,ROR/Bonded
2022,Qtr 1,January,10,0,Detained
2022,Qtr 1,January,10,15,ROR/Bonded
2022,Qtr 1,January,11,0,Detained
2022,Qtr 1,January,11,26,ROR/Bonded
2022,Qtr 1,January,12,0,Detained
2022,Qtr 1,January,12,2,ROR/Bonded
2022,Qtr 1,January,13,0,Detained
2022,Qtr 1,January,13,3,ROR/Bonded
2022,Qtr 1,January,14,0,Detained
2022,Qtr 1,January,14,7,ROR/Bonded
2022,Qtr 1,January,15,32,ROR/Bonded
2022,Qtr 1,January,16,22,ROR/Bonded
2022,Qtr 1,January,17,2,ROR/Bonded
2022,Qtr 1,January,18,0,Detained
2022,Qtr 1,January,18,7,ROR/Bonded
2022,Qtr 1,January,19,0,Detained
2022,Qtr 1,January,19,15,ROR/Bonded
2022,Qtr 1,January,20,0,Detained
2022,Qtr 1,January,20,17,ROR/Bonded
2022,Qtr 1,January,21,1,Detained
2022,Qtr 1,January,21,3,ROR/Bonded
2022,Qtr 1,January,22,551,Detained
2022,Qtr 1,January,22,18,ROR/Bonded
2022,Qtr 1,January,23,11,ROR/Bonded
2022,Qtr 1,January,24,0,Detained
2022,Qtr 1,January,24,4,ROR/Bonded
2022,Qtr 1,January,25,0,Detained
2022,Qtr 1,January,25,0,ROR/Bonded
2022,Qtr 1,January,26,0,Detained
2022,Qtr 1,January,26,14,ROR/Bonded
2022,Qtr 1,January,27,0,Detained
2022,Qtr 1,January,27,36,ROR/Bonded
2022,Qtr 1,January,28,0,Detained
2022,Qtr 1,January,28,5,ROR/Bonded
2022,Qtr 1,January,29,183,ROR/Bonded
2022,Qtr 1,January,30,3,ROR/Bonded
2022,Qtr 1,January,31,0,Detained
2022,Qtr 1,January,31,42,ROR/Bonded
2022,Qtr 1,February,1,0,Detained
2022,Qtr 1,February,1,25,ROR/Bonded
2022,Qtr 1,February,2,0,Detained
2022,Qtr 1,February,2,8,ROR/Bonded
2022,Qtr 1,February,3,0,Detained
2022,Qtr 1,February,3,32,ROR/Bonded
2022,Qtr 1,February,4,0,Detained
2022,Qtr 1,February,4,30,ROR/Bonded
2022,Qtr 1,February,5,16,ROR/Bonded
2022,Qtr 1,February,6,19,ROR/Bonded
2022,Qtr 1,February,7,0,Detained
2022,Qtr 1,February,7,5,ROR/Bonded
2022,Qtr 1,February,8,0,Detained
2022,Qtr 1,February,8,3,ROR/Bonded
2022,Qtr 1,February,9,0,Detained
2022,Qtr 1,February,9,12,ROR/Bonded
2022,Qtr 1,February,10,0,Detained
2022,Qtr 1,February,10,27,ROR/Bonded
2022,Qtr 1,February,11,0,Detained
2022,Qtr 1,February,11,3,ROR/Bonded
2022,Qtr 1,February,12,3,ROR/Bonded
2022,Qtr 1,February,14,0,Detained
2022,Qtr 1,February,14,15,ROR/Bonded
2022,Qtr 1,February,15,0,Detained
2022,Qtr 1,February,15,11,ROR/Bonded
2022,Qtr 1,February,16,0,Detained
2022,Qtr 1,February,16,20,ROR/Bonded
2022,Qtr 1,February,17,0,Detained
2022,Qtr 1,February,17,6,ROR/Bonded
2022,Qtr 1,February,18,0,Detained
2022,Qtr 1,February,18,13,ROR/Bonded
2022,Qtr 1,February,19,4,Detained
2022,Qtr 1,February,19,12,ROR/Bonded
2022,Qtr 1,February,20,261,Detained
2022,Qtr 1,February,20,12,ROR/Bonded
2022,Qtr 1,February,21,23,ROR/Bonded
2022,Qtr 1,February,22,0,Detained
2022,Qtr 1,February,22,28,ROR/Bonded
2022,Qtr 1,February,23,0,Detained
2022,Qtr 1,February,23,24,ROR/Bonded
2022,Qtr 1,February,24,0,Detained
2022,Qtr 1,February,24,14,ROR/Bonded
2022,Qtr 1,February,25,0,Detained
2022,Qtr 1,February,25,6,ROR/Bonded
2022,Qtr 1,February,26,12,ROR/Bonded
2022,Qtr 1,February,27,31,ROR/Bonded
2022,Qtr 1,February,28,0,Detained
2022,Qtr 1,February,28,4,ROR/Bonded
2022,Qtr 1,March,1,0,Detained
2022,Qtr 1,March,1,11,ROR/Bonded
2022,Qtr 1,March,2,0,Detained
2022,Qtr 1,March,2,9,ROR/Bonded
2022,Qtr 1,March,3,0,Detained
2022,Qtr 1,March,3,9,ROR/Bonded
2022,Qtr 1,March,4,0,Detained
2022,Qtr 1,March,4,24,ROR/Bonded
2022,Qtr 1,March,5,37,ROR/Bonded
2022,Qtr 1,March,6,33,Detained
2022,Qtr 1,March,6,31,ROR/Bonded
2022,Qtr 1,March,7,0,Detained
2022,Qtr 1,March,7,1,ROR/Bonded
2022,Qtr 1,March,8,0,Detained
2022,Qtr 1,March,8,0,ROR/Bonded
2022,Qtr 1,March,9,0,Detained
2022,Qtr 1,March,9,11,ROR/Bonded
2022,Qtr 1,March,10,0,Detained
2022,Qtr 1,March,10,1,ROR/Bonded
2022,Qtr 1,March,11,0,Detained
2022,Qtr 1,March,11,7,ROR/Bonded
2022,Qtr 1,March,12,4,ROR/Bonded
2022,Qtr 1,March,13,16,Detained
2022,Qtr 1,March,13,2,ROR/Bonded
2022,Qtr 1,March,14,0,Detained
2022,Qtr 1,March,14,1,ROR/Bonded
2022,Qtr 1,March,15,0,Detained
2022,Qtr 1,March,15,1,ROR/Bonded
2022,Qtr 1,March,16,0,Detained
2022,Qtr 1,March,16,10,ROR/Bonded
2022,Qtr 1,March,17,0,Detained
2022,Qtr 1,March,17,1,ROR/Bonded
2022,Qtr 1,March,18,0,Detained
2022,Qtr 1,March,18,32,ROR/Bonded
2022,Qtr 1,March,19,18,Detained
2022,Qtr 1,March,19,5,ROR/Bonded
2022,Qtr 1,March,20,19,Detained
2022,Qtr 1,March,20,11,ROR/Bonded
2022,Qtr 1,March,21,0,Detained
2022,Qtr 1,March,21,0,ROR/Bonded
2022,Qtr 1,March,22,0,Detained
2022,Qtr 1,March,22,16,ROR/Bonded
2022,Qtr 1,March,23,0,Detained
2022,Qtr 1,March,23,13,ROR/Bonded
2022,Qtr 1,March,24,0,Detained
2022,Qtr 1,March,24,28,ROR/Bonded
2022,Qtr 1,March,25,0,Detained
2022,Qtr 1,March,25,12,ROR/Bonded
2022,Qtr 1,March,26,37,Detained
2022,Qtr 1,March,26,4,ROR/Bonded
2022,Qtr 1,March,28,0,Detained
2022,Qtr 1,March,28,1,ROR/Bonded
2022,Qtr 1,March,29,0,Detained
2022,Qtr 1,March,29,13,ROR/Bonded
2022,Qtr 1,March,30,0,Detained
2022,Qtr 1,March,30,8,ROR/Bonded
2022,Qtr 1,March,31,1,Detained
2022,Qtr 1,March,31,28,ROR/Bonded
2022,Qtr 2,April,1,0,Detained
2022,Qtr 2,April,1,4,ROR/Bonded
2022,Qtr 2,April,3,19,Detained
2022,Qtr 2,April,4,0,Detained
2022,Qtr 2,April,4,23,ROR/Bonded
2022,Qtr 2,April,5,0,Detained
2022,Qtr 2,April,5,24,ROR/Bonded
2022,Qtr 2,April,6,0,Detained
2022,Qtr 2,April,6,27,ROR/Bonded
2022,Qtr 2,April,7,0,Detained
2022,Qtr 2,April,7,26,ROR/Bonded
2022,Qtr 2,April,8,0,Detained
2022,Qtr 2,April,8,2,ROR/Bonded
2022,Qtr 2,April,11,0,Detained
2022,Qtr 2,April,11,1,ROR/Bonded
2022,Qtr 2,April,12,0,Detained
2022,Qtr 2,April,12,1,ROR/Bonded
2022,Qtr 2,April,13,0,Detained
2022,Qtr 2,April,13,23,ROR/Bonded
2022,Qtr 2,April,14,0,Detained
2022,Qtr 2,April,14,1,ROR/Bonded
2022,Qtr 2,April,15,0,Detained
2022,Qtr 2,April,15,4,ROR/Bonded
2022,Qtr 2,April,18,0,Detained
2022,Qtr 2,April,18,1,ROR/Bonded
2022,Qtr 2,April,19,0,Detained
2022,Qtr 2,April,19,1,ROR/Bonded
2022,Qtr 2,April,20,0,Detained
2022,Qtr 2,April,20,27,ROR/Bonded
2022,Qtr 2,April,21,0,Detained
2022,Qtr 2,April,21,22,ROR/Bonded
2022,Qtr 2,April,22,0,Detained
2022,Qtr 2,April,22,7,ROR/Bonded
2022,Qtr 2,April,23,2,Detained
2022,Qtr 2,April,23,3,ROR/Bonded
2022,Qtr 2,April,24,3,ROR/Bonded
2022,Qtr 2,April,25,0,Detained
2022,Qtr 2,April,25,12,ROR/Bonded
2022,Qtr 2,April,26,0,Detained
2022,Qtr 2,April,26,1,ROR/Bonded
2022,Qtr 2,April,27,0,Detained
2022,Qtr 2,April,27,5,ROR/Bonded
2022,Qtr 2,April,28,0,Detained
2022,Qtr 2,April,28,28,ROR/Bonded
2022,Qtr 2,April,29,2,Detained
2022,Qtr 2,April,29,7,ROR/Bonded
2022,Qtr 2,April,30,34,Detained
2022,Qtr 2,April,30,23,ROR/Bonded
2022,Qtr 2,May,1,62,ROR/Bonded
2022,Qtr 2,May,2,0,Detained
2022,Qtr 2,May,2,32,ROR/Bonded
2022,Qtr 2,May,3,0,Detained
2022,Qtr 2,May,3,16,ROR/Bonded
2022,Qtr 2,May,4,0,Detained
2022,Qtr 2,May,4,34,ROR/Bonded
2022,Qtr 2,May,5,0,Detained
2022,Qtr 2,May,5,0,ROR/Bonded
2022,Qtr 2,May,6,0,Detained
2022,Qtr 2,May,6,6,ROR/Bonded
2022,Qtr 2,May,7,33,Detained
2022,Qtr 2,May,8,4,ROR/Bonded
2022,Qtr 2,May,9,0,Detained
2022,Qtr 2,May,9,14,ROR/Bonded
2022,Qtr 2,May,10,0,Detained
2022,Qtr 2,May,10,3,ROR/Bonded
2022,Qtr 2,May,11,0,Detained
2022,Qtr 2,May,11,35,ROR/Bonded
2022,Qtr 2,May,12,0,Detained
2022,Qtr 2,May,12,22,ROR/Bonded
2022,Qtr 2,May,13,0,Detained
2022,Qtr 2,May,13,4,ROR/Bonded
2022,Qtr 2,May,14,21,ROR/Bonded
2022,Qtr 2,May,15,23,Detained
2022,Qtr 2,May,15,6,ROR/Bonded
2022,Qtr 2,May,16,0,Detained
2022,Qtr 2,May,16,0,ROR/Bonded
