Year,Quarter,Month,Day,AllCasesSort,DEF_RACE
2023,Qtr 3,July,26,2,White
2023,Qtr 3,July,27,2,White
2023,Qtr 3,July,28,2,White
2023,Qtr 3,July,31,1,White
2023,Qtr 3,August,2,1,White
2023,Qtr 3,August,3,2,White
2023,Qtr 3,August,5,1,White
2023,Qtr 3,August,7,2,White
2023,Qtr 3,August,8,1,White
2023,Qtr 3,August,9,1,White
2023,Qtr 3,August,10,1,White
2023,Qtr 3,August,14,2,White
2023,Qtr 3,August,15,1,White
2023,Qtr 3,August,16,1,White
2023,Qtr 3,August,17,2,White
2023,Qtr 3,August,21,3,White
2023,Qtr 3,August,22,2,White
2023,Qtr 3,August,24,3,White
2023,Qtr 3,August,25,1,White
2023,Qtr 3,August,29,3,White
2023,Qtr 3,August,30,1,White
2023,Qtr 3,September,1,1,White
2023,Qtr 3,September,3,1,White
2023,Qtr 3,September,5,2,White
2023,Qtr 3,September,6,2,White
2023,Qtr 3,September,7,2,White
2023,Qtr 3,September,8,3,White
2023,Qtr 3,September,11,2,White
2023,Qtr 3,September,13,3,White
2023,Qtr 3,September,14,2,White
2023,Qtr 3,September,20,1,White
2023,Qtr 3,September,21,1,White
2023,Qtr 3,September,22,1,White
2023,Qtr 3,September,25,2,White
2023,Qtr 3,September,27,3,White
2023,Qtr 3,September,28,2,White
2023,Qtr 4,October,2,2,White
2023,Qtr 4,October,4,1,White
2023,Qtr 4,October,5,1,White
2023,Qtr 4,October,10,2,White
2023,Qtr 4,October,11,3,White
2023,Qtr 4,October,12,2,White
2023,Qtr 4,October,16,3,White
2023,Qtr 4,October,17,2,White
2023,Qtr 4,October,19,4,White
2023,Qtr 4,October,20,2,White
2023,Qtr 4,October,24,3,White
2023,Qtr 4,October,25,3,White
2023,Qtr 4,October,26,2,White
2023,Qtr 4,October,27,1,White
2023,Qtr 4,October,30,1,White
2023,Qtr 4,October,31,1,White
2023,Qtr 4,November,1,4,White
2023,Qtr 4,November,2,5,White
2023,Qtr 4,November,3,2,White
2023,Qtr 4,November,5,1,White
2023,Qtr 4,November,6,1,White
2023,Qtr 4,November,7,1,White
2023,Qtr 4,November,9,1,White
2023,Qtr 4,November,14,2,White
2023,Qtr 4,November,15,1,White
2023,Qtr 4,November,20,2,White
2023,Qtr 4,November,21,1,White
2023,Qtr 4,November,22,3,White
2023,Qtr 4,November,27,3,White
2023,Qtr 4,November,28,4,White
2023,Qtr 4,November,29,4,White
2023,Qtr 4,November,30,1,White
2023,Qtr 4,December,4,4,White
2023,Qtr 4,December,5,1,White
2023,Qtr 4,December,6,1,White
2023,Qtr 4,December,7,1,White
2023,Qtr 4,December,12,2,White
2023,Qtr 4,December,14,2,White
2023,Qtr 4,December,15,1,White
2023,Qtr 4,December,18,2,White
2023,Qtr 4,December,19,2,White
2023,Qtr 4,December,20,1,White
2023,Qtr 4,December,22,1,White
2023,Qtr 4,December,26,2,White
2023,Qtr 4,December,28,1,White
2023,Qtr 4,December,29,1,White
