Year,Quarter,Month,Day,Median of REFERFILE_DAYS,PRETRIAL
2021,Qtr 1,March,8,10,ROR/Bonded
2021,Qtr 1,March,9,0,Detained
2021,Qtr 1,March,9,21,ROR/Bonded
2021,Qtr 1,March,10,0,Detained
2021,Qtr 1,March,10,5,ROR/Bonded
2021,Qtr 1,March,11,0,Detained
2021,Qtr 1,March,11,19,ROR/Bonded
2021,Qtr 1,March,12,0,Detained
2021,Qtr 1,March,12,18,ROR/Bonded
2021,Qtr 1,March,14,25,ROR/Bonded
2021,Qtr 1,March,15,0,Detained
2021,Qtr 1,March,15,18,ROR/Bonded
2021,Qtr 1,March,16,0,Detained
2021,Qtr 1,March,16,6,ROR/Bonded
2021,Qtr 1,March,17,0,Detained
2021,Qtr 1,March,17,9,ROR/Bonded
2021,Qtr 1,March,18,0,Detained
2021,Qtr 1,March,18,18,ROR/Bonded
2021,Qtr 1,March,19,0,Detained
2021,Qtr 1,March,19,11,ROR/Bonded
2021,Qtr 1,March,21,24,ROR/Bonded
2021,Qtr 1,March,22,0,Detained
2021,Qtr 1,March,22,14,ROR/Bonded
2021,Qtr 1,March,23,0,Detained
2021,Qtr 1,March,23,6,ROR/Bonded
2021,Qtr 1,March,24,0,Detained
2021,Qtr 1,March,24,6,ROR/Bonded
2021,Qtr 1,March,25,0,Detained
2021,Qtr 1,March,25,17,ROR/Bonded
2021,Qtr 1,March,26,24,ROR/Bonded
2021,Qtr 1,March,28,413,ROR/Bonded
2021,Qtr 1,March,29,0,Detained
2021,Qtr 1,March,29,10,ROR/Bonded
2021,Qtr 1,March,30,0,Detained
2021,Qtr 1,March,30,8,ROR/Bonded
2021,Qtr 1,March,31,35,ROR/Bonded
2021,Qtr 2,April,1,0,Detained
2021,Qtr 2,April,1,15,ROR/Bonded
2021,Qtr 2,April,2,0,Detained
2021,Qtr 2,April,2,17,ROR/Bonded
2021,Qtr 2,April,4,96,ROR/Bonded
2021,Qtr 2,April,5,0,Detained
2021,Qtr 2,April,5,17,ROR/Bonded
2021,Qtr 2,April,6,0,Detained
2021,Qtr 2,April,6,16,ROR/Bonded
2021,Qtr 2,April,7,0,Detained
2021,Qtr 2,April,7,12,ROR/Bonded
2021,Qtr 2,April,8,0,Detained
2021,Qtr 2,April,8,27,ROR/Bonded
2021,Qtr 2,April,9,14,ROR/Bonded
2021,Qtr 2,April,11,30,ROR/Bonded
2021,Qtr 2,April,12,0,Detained
2021,Qtr 2,April,12,8,ROR/Bonded
2021,Qtr 2,April,13,0,Detained
2021,Qtr 2,April,13,23,ROR/Bonded
2021,Qtr 2,April,14,0,Detained
2021,Qtr 2,April,14,8,ROR/Bonded
2021,Qtr 2,April,15,21,ROR/Bonded
2021,Qtr 2,April,16,0,Detained
2021,Qtr 2,April,16,24,ROR/Bonded
2021,Qtr 2,April,17,4,ROR/Bonded
2021,Qtr 2,April,18,33,ROR/Bonded
2021,Qtr 2,April,19,0,Detained
2021,Qtr 2,April,19,22,ROR/Bonded
2021,Qtr 2,April,20,0,Detained
2021,Qtr 2,April,20,15,ROR/Bonded
2021,Qtr 2,April,21,3,Detained
2021,Qtr 2,April,21,19,ROR/Bonded
2021,Qtr 2,April,22,0,Detained
2021,Qtr 2,April,22,36,ROR/Bonded
2021,Qtr 2,April,23,0,Detained
2021,Qtr 2,April,23,26,ROR/Bonded
2021,Qtr 2,April,26,0,Detained
2021,Qtr 2,April,26,21,ROR/Bonded
2021,Qtr 2,April,27,0,Detained
2021,Qtr 2,April,27,16,ROR/Bonded
2021,Qtr 2,April,28,0,Detained
2021,Qtr 2,April,28,21,ROR/Bonded
2021,Qtr 2,April,29,0,Detained
2021,Qtr 2,April,29,26,ROR/Bonded
2021,Qtr 2,April,30,0,Detained
2021,Qtr 2,April,30,33,ROR/Bonded
2021,Qtr 2,May,2,4,ROR/Bonded
2021,Qtr 2,May,3,0,Detained
2021,Qtr 2,May,3,2,ROR/Bonded
2021,Qtr 2,May,4,0,Detained
2021,Qtr 2,May,4,10,ROR/Bonded
2021,Qtr 2,May,5,0,Detained
2021,Qtr 2,May,5,14,ROR/Bonded
2021,Qtr 2,May,6,0,Detained
2021,Qtr 2,May,6,27,ROR/Bonded
2021,Qtr 2,May,7,0,Detained
2021,Qtr 2,May,7,5,ROR/Bonded
2021,Qtr 2,May,8,31,ROR/Bonded
2021,Qtr 2,May,10,0,Detained
2021,Qtr 2,May,10,2,ROR/Bonded
2021,Qtr 2,May,11,0,Detained
2021,Qtr 2,May,11,9,ROR/Bonded
2021,Qtr 2,May,12,0,Detained
2021,Qtr 2,May,12,14,ROR/Bonded
2021,Qtr 2,May,13,0,Detained
2021,Qtr 2,May,13,5,ROR/Bonded
2021,Qtr 2,May,14,0,Detained
2021,Qtr 2,May,14,28,ROR/Bonded
2021,Qtr 2,May,15,13,ROR/Bonded
2021,Qtr 2,May,16,5,ROR/Bonded
2021,Qtr 2,May,17,0,Detained
2021,Qtr 2,May,17,8,ROR/Bonded
2021,Qtr 2,May,18,0,Detained
2021,Qtr 2,May,18,18,ROR/Bonded
2021,Qtr 2,May,19,0,Detained
2021,Qtr 2,May,19,35,ROR/Bonded
2021,Qtr 2,May,20,0,Detained
2021,Qtr 2,May,20,14,ROR/Bonded
2021,Qtr 2,May,21,2,Detained
2021,Qtr 2,May,21,11,ROR/Bonded
2021,Qtr 2,May,22,5,ROR/Bonded
2021,Qtr 2,May,23,3,ROR/Bonded
2021,Qtr 2,May,24,0,Detained
2021,Qtr 2,May,24,13,ROR/Bonded
2021,Qtr 2,May,25,0,Detained
2021,Qtr 2,May,25,16,ROR/Bonded
2021,Qtr 2,May,26,1,Detained
2021,Qtr 2,May,26,28,ROR/Bonded
2021,Qtr 2,May,27,0,Detained
2021,Qtr 2,May,27,6,ROR/Bonded
2021,Qtr 2,May,28,0,Detained
2021,Qtr 2,May,28,14,ROR/Bonded
2021,Qtr 2,May,29,41,ROR/Bonded
2021,Qtr 2,May,30,30,ROR/Bonded
2021,Qtr 2,May,31,29,ROR/Bonded
2021,Qtr 2,June,1,1,Detained
2021,Qtr 2,June,1,13,ROR/Bonded
2021,Qtr 2,June,2,0,Detained
2021,Qtr 2,June,2,9,ROR/Bonded
2021,Qtr 2,June,3,0,Detained
2021,Qtr 2,June,3,14,ROR/Bonded
2021,Qtr 2,June,4,0,Detained
2021,Qtr 2,June,4,32,ROR/Bonded
2021,Qtr 2,June,5,2,Detained
2021,Qtr 2,June,6,24,ROR/Bonded
2021,Qtr 2,June,7,0,Detained
2021,Qtr 2,June,7,15,ROR/Bonded
2021,Qtr 2,June,8,0,Detained
2021,Qtr 2,June,8,14,ROR/Bonded
2021,Qtr 2,June,9,0,Detained
2021,Qtr 2,June,9,21,ROR/Bonded
2021,Qtr 2,June,10,0,Detained
2021,Qtr 2,June,10,22,ROR/Bonded
2021,Qtr 2,June,11,0,Detained
2021,Qtr 2,June,11,14,ROR/Bonded
2021,Qtr 2,June,13,44,ROR/Bonded
2021,Qtr 2,June,14,0,Detained
2021,Qtr 2,June,14,26,ROR/Bonded
2021,Qtr 2,June,15,0,Detained
2021,Qtr 2,June,15,17,ROR/Bonded
2021,Qtr 2,June,16,0,Detained
2021,Qtr 2,June,16,20,ROR/Bonded
2021,Qtr 2,June,17,0,Detained
2021,Qtr 2,June,17,66,ROR/Bonded
2021,Qtr 2,June,18,0,Detained
2021,Qtr 2,June,18,14,ROR/Bonded
2021,Qtr 2,June,19,7,ROR/Bonded
2021,Qtr 2,June,20,17,ROR/Bonded
2021,Qtr 2,June,21,0,Detained
2021,Qtr 2,June,21,18,ROR/Bonded
2021,Qtr 2,June,22,0,Detained
2021,Qtr 2,June,22,19,ROR/Bonded
2021,Qtr 2,June,23,0,Detained
2021,Qtr 2,June,23,46,ROR/Bonded
2021,Qtr 2,June,24,0,Detained
2021,Qtr 2,June,24,15,ROR/Bonded
2021,Qtr 2,June,25,0,Detained
2021,Qtr 2,June,25,32,ROR/Bonded
2021,Qtr 2,June,26,6,ROR/Bonded
2021,Qtr 2,June,28,0,Detained
2021,Qtr 2,June,28,29,ROR/Bonded
2021,Qtr 2,June,29,0,Detained
2021,Qtr 2,June,29,38,ROR/Bonded
2021,Qtr 2,June,30,0,Detained
2021,Qtr 2,June,30,28,ROR/Bonded
2021,Qtr 3,July,1,0,Detained
2021,Qtr 3,July,1,40,ROR/Bonded
2021,Qtr 3,July,2,0,Detained
2021,Qtr 3,July,2,6,ROR/Bonded
2021,Qtr 3,July,4,59,ROR/Bonded
2021,Qtr 3,July,5,13,ROR/Bonded
2021,Qtr 3,July,6,0,Detained
2021,Qtr 3,July,6,18,ROR/Bonded
2021,Qtr 3,July,7,1,Detained
2021,Qtr 3,July,7,27,ROR/Bonded
2021,Qtr 3,July,8,0,Detained
2021,Qtr 3,July,8,11,ROR/Bonded
2021,Qtr 3,July,9,12,Detained
2021,Qtr 3,July,9,10,ROR/Bonded
2021,Qtr 3,July,10,3,ROR/Bonded
2021,Qtr 3,July,11,1,ROR/Bonded
2021,Qtr 3,July,12,0,Detained
2021,Qtr 3,July,12,11,ROR/Bonded
2021,Qtr 3,July,13,0,Detained
2021,Qtr 3,July,13,9,ROR/Bonded
2021,Qtr 3,July,14,0,Detained
2021,Qtr 3,July,14,8,ROR/Bonded
2021,Qtr 3,July,15,0,Detained
2021,Qtr 3,July,15,11,ROR/Bonded
2021,Qtr 3,July,16,0,Detained
2021,Qtr 3,July,16,12,ROR/Bonded
2021,Qtr 3,July,18,28,ROR/Bonded
2021,Qtr 3,July,19,0,Detained
2021,Qtr 3,July,19,29,ROR/Bonded
2021,Qtr 3,July,20,0,Detained
2021,Qtr 3,July,20,9,ROR/Bonded
2021,Qtr 3,July,21,0,Detained
2021,Qtr 3,July,21,27,ROR/Bonded
2021,Qtr 3,July,22,0,Detained
2021,Qtr 3,July,22,6,ROR/Bonded
2021,Qtr 3,July,23,2,Detained
2021,Qtr 3,July,23,5,ROR/Bonded
2021,Qtr 3,July,24,27,ROR/Bonded
2021,Qtr 3,July,26,0,Detained
2021,Qtr 3,July,26,25,ROR/Bonded
2021,Qtr 3,July,27,0,Detained
2021,Qtr 3,July,27,29,ROR/Bonded
2021,Qtr 3,July,28,0,Detained
2021,Qtr 3,July,28,26,ROR/Bonded
2021,Qtr 3,July,29,0,Detained
2021,Qtr 3,July,29,11,ROR/Bonded
2021,Qtr 3,July,30,0,Detained
2021,Qtr 3,July,30,14,ROR/Bonded
2021,Qtr 3,August,2,0,Detained
2021,Qtr 3,August,2,3,ROR/Bonded
2021,Qtr 3,August,3,0,Detained
2021,Qtr 3,August,3,14,ROR/Bonded
2021,Qtr 3,August,4,0,Detained
2021,Qtr 3,August,4,7,ROR/Bonded
2021,Qtr 3,August,5,0,Detained
2021,Qtr 3,August,5,16,ROR/Bonded
2021,Qtr 3,August,6,0,Detained
2021,Qtr 3,August,6,10,ROR/Bonded
2021,Qtr 3,August,8,58,ROR/Bonded
2021,Qtr 3,August,9,0,Detained
2021,Qtr 3,August,9,21,ROR/Bonded
2021,Qtr 3,August,10,18,ROR/Bonded
2021,Qtr 3,August,11,0,Detained
2021,Qtr 3,August,11,18,ROR/Bonded
2021,Qtr 3,August,12,0,Detained
2021,Qtr 3,August,12,16,ROR/Bonded
2021,Qtr 3,August,13,9,Detained
2021,Qtr 3,August,13,20,ROR/Bonded
2021,Qtr 3,August,14,23,ROR/Bonded
2021,Qtr 3,August,15,32,ROR/Bonded
2021,Qtr 3,August,16,0,Detained
2021,Qtr 3,August,16,15,ROR/Bonded
2021,Qtr 3,August,17,0,Detained
2021,Qtr 3,August,17,41,ROR/Bonded
2021,Qtr 3,August,18,0,Detained
2021,Qtr 3,August,18,49,ROR/Bonded
2021,Qtr 3,August,19,148,Detained
2021,Qtr 3,August,19,4,ROR/Bonded
2021,Qtr 3,August,20,1,Detained
2021,Qtr 3,August,20,40,ROR/Bonded
2021,Qtr 3,August,21,4,ROR/Bonded
2021,Qtr 3,August,23,0,Detained
2021,Qtr 3,August,23,7,ROR/Bonded
2021,Qtr 3,August,24,0,Detained
2021,Qtr 3,August,24,23,ROR/Bonded
2021,Qtr 3,August,25,0,Detained
2021,Qtr 3,August,25,4,ROR/Bonded
2021,Qtr 3,August,26,0,Detained
2021,Qtr 3,August,26,27,ROR/Bonded
2021,Qtr 3,August,27,1,Detained
2021,Qtr 3,August,27,17,ROR/Bonded
2021,Qtr 3,August,28,5,ROR/Bonded
2021,Qtr 3,August,29,78,ROR/Bonded
2021,Qtr 3,August,30,1,Detained
2021,Qtr 3,August,30,26,ROR/Bonded
2021,Qtr 3,August,31,0,Detained
2021,Qtr 3,August,31,30,ROR/Bonded
2021,Qtr 3,September,1,0,Detained
2021,Qtr 3,September,1,24,ROR/Bonded
2021,Qtr 3,September,2,3,Detained
2021,Qtr 3,September,2,7,ROR/Bonded
2021,Qtr 3,September,3,0,Detained
2021,Qtr 3,September,3,27,ROR/Bonded
2021,Qtr 3,September,4,24,ROR/Bonded
2021,Qtr 3,September,5,32,ROR/Bonded
2021,Qtr 3,September,7,0,Detained
2021,Qtr 3,September,7,22,ROR/Bonded
2021,Qtr 3,September,8,0,Detained
2021,Qtr 3,September,8,24,ROR/Bonded
2021,Qtr 3,September,9,0,Detained
2021,Qtr 3,September,9,20,ROR/Bonded
2021,Qtr 3,September,10,0,Detained
2021,Qtr 3,September,10,27,ROR/Bonded
2021,Qtr 3,September,11,3,Detained
2021,Qtr 3,September,11,4,ROR/Bonded
2021,Qtr 3,September,12,26,ROR/Bonded
2021,Qtr 3,September,13,0,Detained
2021,Qtr 3,September,13,18,ROR/Bonded
2021,Qtr 3,September,14,0,Detained
2021,Qtr 3,September,14,14,ROR/Bonded
2021,Qtr 3,September,15,1,Detained
2021,Qtr 3,September,15,13,ROR/Bonded
2021,Qtr 3,September,16,0,Detained
2021,Qtr 3,September,16,11,ROR/Bonded
2021,Qtr 3,September,17,0,Detained
2021,Qtr 3,September,17,18,ROR/Bonded
2021,Qtr 3,September,18,34,ROR/Bonded
2021,Qtr 3,September,19,35,ROR/Bonded
2021,Qtr 3,September,20,0,Detained
2021,Qtr 3,September,20,34,ROR/Bonded
2021,Qtr 3,September,21,0,Detained
2021,Qtr 3,September,21,34,ROR/Bonded
2021,Qtr 3,September,22,0,Detained
2021,Qtr 3,September,22,41,ROR/Bonded
2021,Qtr 3,September,23,0,Detained
2021,Qtr 3,September,23,8,ROR/Bonded
2021,Qtr 3,September,24,0,Detained
2021,Qtr 3,September,24,40,ROR/Bonded
2021,Qtr 3,September,25,4,ROR/Bonded
2021,Qtr 3,September,27,0,Detained
2021,Qtr 3,September,27,4,ROR/Bonded
2021,Qtr 3,September,28,0,Detained
2021,Qtr 3,September,28,49,ROR/Bonded
2021,Qtr 3,September,29,0,Detained
2021,Qtr 3,September,29,35,ROR/Bonded
2021,Qtr 3,September,30,0,Detained
2021,Qtr 3,September,30,20,ROR/Bonded
2021,Qtr 4,October,1,3,Detained
2021,Qtr 4,October,1,33,ROR/Bonded
2021,Qtr 4,October,4,1,Detained
2021,Qtr 4,October,4,19,ROR/Bonded
2021,Qtr 4,October,5,0,Detained
2021,Qtr 4,October,5,9,ROR/Bonded
2021,Qtr 4,October,6,0,Detained
2021,Qtr 4,October,6,34,ROR/Bonded
2021,Qtr 4,October,7,0,Detained
2021,Qtr 4,October,7,11,ROR/Bonded
2021,Qtr 4,October,8,10,ROR/Bonded
2021,Qtr 4,October,9,12,ROR/Bonded
2021,Qtr 4,October,10,50,ROR/Bonded
2021,Qtr 4,October,11,44,ROR/Bonded
2021,Qtr 4,October,12,0,Detained
2021,Qtr 4,October,12,6,ROR/Bonded
2021,Qtr 4,October,13,0,Detained
2021,Qtr 4,October,13,24,ROR/Bonded
2021,Qtr 4,October,14,0,Detained
2021,Qtr 4,October,14,4,ROR/Bonded
2021,Qtr 4,October,15,0,Detained
2021,Qtr 4,October,15,34,ROR/Bonded
2021,Qtr 4,October,16,4,ROR/Bonded
2021,Qtr 4,October,17,38,ROR/Bonded
2021,Qtr 4,October,18,0,Detained
2021,Qtr 4,October,18,30,ROR/Bonded
2021,Qtr 4,October,19,0,Detained
2021,Qtr 4,October,19,6,ROR/Bonded
2021,Qtr 4,October,20,40,Detained
2021,Qtr 4,October,20,28,ROR/Bonded
2021,Qtr 4,October,21,0,Detained
2021,Qtr 4,October,21,6,ROR/Bonded
2021,Qtr 4,October,22,2,Detained
2021,Qtr 4,October,22,11,ROR/Bonded
2021,Qtr 4,October,24,50,ROR/Bonded
2021,Qtr 4,October,25,0,Detained
2021,Qtr 4,October,25,4,ROR/Bonded
2021,Qtr 4,October,26,0,Detained
2021,Qtr 4,October,26,6,ROR/Bonded
2021,Qtr 4,October,27,8,ROR/Bonded
2021,Qtr 4,October,28,0,Detained
2021,Qtr 4,October,28,5,ROR/Bonded
2021,Qtr 4,October,29,0,Detained
2021,Qtr 4,October,29,11,ROR/Bonded
2021,Qtr 4,October,30,40,Detained
2021,Qtr 4,October,30,5,ROR/Bonded
2021,Qtr 4,October,31,31,ROR/Bonded
2021,Qtr 4,November,1,0,Detained
2021,Qtr 4,November,1,16,ROR/Bonded
2021,Qtr 4,November,2,0,Detained
2021,Qtr 4,November,2,30,ROR/Bonded
2021,Qtr 4,November,3,0,Detained
2021,Qtr 4,November,3,12,ROR/Bonded
2021,Qtr 4,November,4,0,Detained
2021,Qtr 4,November,4,26,ROR/Bonded
2021,Qtr 4,November,5,0,Detained
2021,Qtr 4,November,5,25,ROR/Bonded
2021,Qtr 4,November,6,13,ROR/Bonded
2021,Qtr 4,November,7,37,Detained
2021,Qtr 4,November,7,19,ROR/Bonded
2021,Qtr 4,November,8,0,Detained
2021,Qtr 4,November,8,8,ROR/Bonded
2021,Qtr 4,November,9,0,Detained
2021,Qtr 4,November,9,11,ROR/Bonded
2021,Qtr 4,November,10,9,ROR/Bonded
2021,Qtr 4,November,11,13,ROR/Bonded
2021,Qtr 4,November,12,0,Detained
2021,Qtr 4,November,12,25,ROR/Bonded
2021,Qtr 4,November,13,4,ROR/Bonded
2021,Qtr 4,November,14,19,ROR/Bonded
2021,Qtr 4,November,15,0,Detained
2021,Qtr 4,November,15,17,ROR/Bonded
2021,Qtr 4,November,16,0,Detained
2021,Qtr 4,November,16,21,ROR/Bonded
2021,Qtr 4,November,17,0,Detained
2021,Qtr 4,November,17,13,ROR/Bonded
2021,Qtr 4,November,18,0,Detained
2021,Qtr 4,November,18,32,ROR/Bonded
2021,Qtr 4,November,19,0,Detained
2021,Qtr 4,November,19,11,ROR/Bonded
2021,Qtr 4,November,20,17,ROR/Bonded
2021,Qtr 4,November,21,11,ROR/Bonded
2021,Qtr 4,November,22,0,Detained
2021,Qtr 4,November,22,30,ROR/Bonded
2021,Qtr 4,November,23,0,Detained
2021,Qtr 4,November,23,10,ROR/Bonded
2021,Qtr 4,November,24,0,Detained
2021,Qtr 4,November,24,21,ROR/Bonded
2021,Qtr 4,November,26,45,ROR/Bonded
2021,Qtr 4,November,27,4,ROR/Bonded
2021,Qtr 4,November,28,17,ROR/Bonded
2021,Qtr 4,November,29,0,Detained
2021,Qtr 4,November,29,21,ROR/Bonded
2021,Qtr 4,November,30,0,Detained
2021,Qtr 4,November,30,22,ROR/Bonded
2021,Qtr 4,December,1,0,Detained
2021,Qtr 4,December,1,21,ROR/Bonded
2021,Qtr 4,December,2,0,Detained
2021,Qtr 4,December,2,20,ROR/Bonded
2021,Qtr 4,December,3,0,Detained
2021,Qtr 4,December,3,22,ROR/Bonded
2021,Qtr 4,December,4,6,ROR/Bonded
2021,Qtr 4,December,5,8,ROR/Bonded
2021,Qtr 4,December,6,0,Detained
2021,Qtr 4,December,6,10,ROR/Bonded
2021,Qtr 4,December,7,0,Detained
2021,Qtr 4,December,7,34,ROR/Bonded
2021,Qtr 4,December,8,0,Detained
2021,Qtr 4,December,8,13,ROR/Bonded
2021,Qtr 4,December,9,0,Detained
2021,Qtr 4,December,9,17,ROR/Bonded
2021,Qtr 4,December,10,0,Detained
2021,Qtr 4,December,10,30,ROR/Bonded
2021,Qtr 4,December,11,10,Detained
2021,Qtr 4,December,11,10,ROR/Bonded
2021,Qtr 4,December,12,5,ROR/Bonded
2021,Qtr 4,December,13,0,Detained
2021,Qtr 4,December,13,9,ROR/Bonded
2021,Qtr 4,December,14,0,Detained
2021,Qtr 4,December,14,18,ROR/Bonded
2021,Qtr 4,December,15,0,Detained
2021,Qtr 4,December,15,7,ROR/Bonded
2021,Qtr 4,December,16,0,Detained
2021,Qtr 4,December,16,9,ROR/Bonded
2021,Qtr 4,December,17,0,Detained
2021,Qtr 4,December,17,6,ROR/Bonded
2021,Qtr 4,December,18,39,ROR/Bonded
2021,Qtr 4,December,19,46,ROR/Bonded
2021,Qtr 4,December,20,0,Detained
2021,Qtr 4,December,20,28,ROR/Bonded
2021,Qtr 4,December,21,0,Detained
2021,Qtr 4,December,21,33,ROR/Bonded
2021,Qtr 4,December,22,0,Detained
2021,Qtr 4,December,22,30,ROR/Bonded
2021,Qtr 4,December,23,0,Detained
2021,Qtr 4,December,23,11,ROR/Bonded
2021,Qtr 4,December,26,8,ROR/Bonded
2021,Qtr 4,December,27,0,Detained
2021,Qtr 4,December,27,9,ROR/Bonded
2021,Qtr 4,December,28,0,Detained
2021,Qtr 4,December,28,13,ROR/Bonded
2021,Qtr 4,December,29,1,Detained
2021,Qtr 4,December,29,28,ROR/Bonded
2021,Qtr 4,December,30,0,Detained
2021,Qtr 4,December,30,23,ROR/Bonded
2022,Qtr 1,January,2,18,ROR/Bonded
2022,Qtr 1,January,3,0,Detained
2022,Qtr 1,January,3,15,ROR/Bonded
2022,Qtr 1,January,4,0,Detained
2022,Qtr 1,January,4,23,ROR/Bonded
2022,Qtr 1,January,5,6,ROR/Bonded
2022,Qtr 1,January,6,0,Detained
2022,Qtr 1,January,6,8,ROR/Bonded
2022,Qtr 1,January,7,0,Detained
2022,Qtr 1,January,7,14,ROR/Bonded
2022,Qtr 1,January,8,17,ROR/Bonded
2022,Qtr 1,January,9,15,ROR/Bonded
2022,Qtr 1,January,10,0,Detained
2022,Qtr 1,January,10,14,ROR/Bonded
2022,Qtr 1,January,11,0,Detained
2022,Qtr 1,January,11,14,ROR/Bonded
2022,Qtr 1,January,12,1,Detained
2022,Qtr 1,January,12,14,ROR/Bonded
2022,Qtr 1,January,13,0,Detained
2022,Qtr 1,January,13,7,ROR/Bonded
2022,Qtr 1,January,14,0,Detained
2022,Qtr 1,January,14,12,ROR/Bonded
2022,Qtr 1,January,15,32,ROR/Bonded
2022,Qtr 1,January,16,15,ROR/Bonded
2022,Qtr 1,January,17,1,Detained
2022,Qtr 1,January,17,2,ROR/Bonded
2022,Qtr 1,January,18,0,Detained
2022,Qtr 1,January,18,3,ROR/Bonded
2022,Qtr 1,January,19,0,Detained
2022,Qtr 1,January,19,1,ROR/Bonded
2022,Qtr 1,January,20,0,Detained
2022,Qtr 1,January,20,14,ROR/Bonded
2022,Qtr 1,January,21,0,Detained
2022,Qtr 1,January,21,6,ROR/Bonded
2022,Qtr 1,January,22,4,ROR/Bonded
2022,Qtr 1,January,23,3,ROR/Bonded
2022,Qtr 1,January,24,0,Detained
2022,Qtr 1,January,24,11,ROR/Bonded
2022,Qtr 1,January,25,0,Detained
2022,Qtr 1,January,25,22,ROR/Bonded
2022,Qtr 1,January,26,0,Detained
2022,Qtr 1,January,26,8,ROR/Bonded
2022,Qtr 1,January,27,0,Detained
2022,Qtr 1,January,27,5,ROR/Bonded
2022,Qtr 1,January,28,7,Detained
2022,Qtr 1,January,28,4,ROR/Bonded
2022,Qtr 1,January,29,4,ROR/Bonded
2022,Qtr 1,January,30,4,ROR/Bonded
2022,Qtr 1,January,31,0,Detained
2022,Qtr 1,January,31,1,ROR/Bonded
2022,Qtr 1,February,1,0,Detained
2022,Qtr 1,February,1,6,ROR/Bonded
2022,Qtr 1,February,2,1,ROR/Bonded
2022,Qtr 1,February,3,0,Detained
2022,Qtr 1,February,3,11,ROR/Bonded
2022,Qtr 1,February,4,0,Detained
2022,Qtr 1,February,4,6,ROR/Bonded
2022,Qtr 1,February,5,13,ROR/Bonded
2022,Qtr 1,February,6,18,ROR/Bonded
2022,Qtr 1,February,7,0,Detained
2022,Qtr 1,February,7,4,ROR/Bonded
2022,Qtr 1,February,8,0,Detained
2022,Qtr 1,February,8,3,ROR/Bonded
2022,Qtr 1,February,9,0,Detained
2022,Qtr 1,February,9,2,ROR/Bonded
2022,Qtr 1,February,10,0,Detained
2022,Qtr 1,February,10,4,ROR/Bonded
2022,Qtr 1,February,11,76,Detained
2022,Qtr 1,February,11,4,ROR/Bonded
2022,Qtr 1,February,12,32,ROR/Bonded
2022,Qtr 1,February,13,5,ROR/Bonded
2022,Qtr 1,February,14,0,Detained
2022,Qtr 1,February,14,3,ROR/Bonded
2022,Qtr 1,February,15,0,Detained
2022,Qtr 1,February,15,3,ROR/Bonded
2022,Qtr 1,February,16,0,Detained
2022,Qtr 1,February,16,14,ROR/Bonded
2022,Qtr 1,February,17,0,Detained
2022,Qtr 1,February,17,3,ROR/Bonded
2022,Qtr 1,February,18,0,Detained
2022,Qtr 1,February,18,12,ROR/Bonded
2022,Qtr 1,February,19,11,ROR/Bonded
2022,Qtr 1,February,20,10,ROR/Bonded
2022,Qtr 1,February,21,22,ROR/Bonded
2022,Qtr 1,February,22,0,Detained
2022,Qtr 1,February,22,8,ROR/Bonded
2022,Qtr 1,February,23,0,Detained
2022,Qtr 1,February,23,8,ROR/Bonded
2022,Qtr 1,February,24,0,Detained
2022,Qtr 1,February,24,6,ROR/Bonded
2022,Qtr 1,February,25,0,Detained
2022,Qtr 1,February,25,5,ROR/Bonded
2022,Qtr 1,February,26,32,Detained
2022,Qtr 1,February,26,6,ROR/Bonded
2022,Qtr 1,February,27,2,ROR/Bonded
2022,Qtr 1,February,28,0,Detained
2022,Qtr 1,February,28,3,ROR/Bonded
2022,Qtr 1,March,1,0,Detained
2022,Qtr 1,March,1,1,ROR/Bonded
2022,Qtr 1,March,2,0,Detained
2022,Qtr 1,March,2,2,ROR/Bonded
2022,Qtr 1,March,3,0,Detained
2022,Qtr 1,March,3,5,ROR/Bonded
2022,Qtr 1,March,4,0,Detained
2022,Qtr 1,March,4,5,ROR/Bonded
2022,Qtr 1,March,5,34,Detained
2022,Qtr 1,March,5,33,ROR/Bonded
2022,Qtr 1,March,6,15,Detained
2022,Qtr 1,March,6,18,ROR/Bonded
2022,Qtr 1,March,7,0,Detained
2022,Qtr 1,March,7,1,ROR/Bonded
2022,Qtr 1,March,8,0,Detained
2022,Qtr 1,March,8,2,ROR/Bonded
2022,Qtr 1,March,9,0,Detained
2022,Qtr 1,March,9,2,ROR/Bonded
2022,Qtr 1,March,10,0,Detained
2022,Qtr 1,March,10,1,ROR/Bonded
2022,Qtr 1,March,11,5,ROR/Bonded
2022,Qtr 1,March,12,3,ROR/Bonded
2022,Qtr 1,March,13,3,ROR/Bonded
2022,Qtr 1,March,14,0,Detained
2022,Qtr 1,March,14,2,ROR/Bonded
2022,Qtr 1,March,15,0,Detained
2022,Qtr 1,March,15,1,ROR/Bonded
2022,Qtr 1,March,16,0,Detained
2022,Qtr 1,March,16,2,ROR/Bonded
2022,Qtr 1,March,17,0,Detained
2022,Qtr 1,March,17,3,ROR/Bonded
2022,Qtr 1,March,18,3,Detained
2022,Qtr 1,March,18,4,ROR/Bonded
2022,Qtr 1,March,19,4,ROR/Bonded
2022,Qtr 1,March,20,3,ROR/Bonded
2022,Qtr 1,March,21,0,Detained
2022,Qtr 1,March,21,2,ROR/Bonded
2022,Qtr 1,March,22,0,Detained
2022,Qtr 1,March,22,2,ROR/Bonded
2022,Qtr 1,March,23,0,Detained
