Year,Quarter,Month,Day,Victim Race,Number and Percent of Cases
2021,Qtr 3,August,13,White,2
2021,Qtr 3,August,16,White,8
2021,Qtr 3,August,17,White,2
2021,Qtr 3,August,18,White,3
2021,Qtr 3,August,19,White,3
2021,Qtr 3,August,20,White,3
2021,Qtr 3,August,23,White,2
2021,Qtr 3,August,24,White,1
2021,Qtr 3,August,25,White,5
2021,Qtr 3,August,26,White,3
2021,Qtr 3,August,27,White,2
2021,Qtr 3,August,30,White,4
2021,Qtr 3,September,1,White,3
2021,Qtr 3,September,2,White,4
2021,Qtr 3,September,3,White,4
2021,Qtr 3,September,7,White,3
2021,Qtr 3,September,8,White,2
2021,Qtr 3,September,9,White,5
2021,Qtr 3,September,10,White,4
2021,Qtr 3,September,13,White,4
2021,Qtr 3,September,14,White,2
2021,Qtr 3,September,15,White,4
2021,Qtr 3,September,16,White,5
2021,Qtr 3,September,17,White,2
2021,Qtr 3,September,20,White,3
2021,Qtr 3,September,21,White,3
2021,Qtr 3,September,22,White,3
2021,Qtr 3,September,23,White,3
2021,Qtr 3,September,27,White,4
2021,Qtr 3,September,28,White,6
2021,Qtr 3,September,29,White,8
2021,Qtr 3,September,30,White,2
2021,Qtr 4,October,1,White,2
2021,Qtr 4,October,4,White,6
2021,Qtr 4,October,5,White,2
2021,Qtr 4,October,6,White,2
2021,Qtr 4,October,7,White,1
2021,Qtr 4,October,11,White,1
2021,Qtr 4,October,12,White,5
2021,Qtr 4,October,13,White,5
2021,Qtr 4,October,14,White,2
2021,Qtr 4,October,16,White,1
2021,Qtr 4,October,18,White,2
2021,Qtr 4,October,19,White,3
2021,Qtr 4,October,20,White,2
2021,Qtr 4,October,21,White,9
2021,Qtr 4,October,22,White,6
2021,Qtr 4,October,25,White,6
2021,Qtr 4,October,26,White,3
2021,Qtr 4,October,27,White,2
2021,Qtr 4,October,29,White,1
2021,Qtr 4,October,31,White,3
2021,Qtr 4,November,1,White,6
2021,Qtr 4,November,2,White,1
2021,Qtr 4,November,3,White,1
2021,Qtr 4,November,4,White,4
2021,Qtr 4,November,5,White,3
2021,Qtr 4,November,6,White,1
2021,Qtr 4,November,7,White,3
2021,Qtr 4,November,8,White,1
2021,Qtr 4,November,9,White,2
2021,Qtr 4,November,10,White,2
2021,Qtr 4,November,12,White,5
2021,Qtr 4,November,14,White,3
2021,Qtr 4,November,15,White,4
2021,Qtr 4,November,16,White,4
2021,Qtr 4,November,17,White,2
2021,Qtr 4,November,18,White,3
2021,Qtr 4,November,19,White,1
2021,Qtr 4,November,22,White,2
2021,Qtr 4,November,23,White,1
2021,Qtr 4,November,27,White,1
2021,Qtr 4,November,28,White,5
2021,Qtr 4,November,29,White,7
2021,Qtr 4,November,30,White,2
2021,Qtr 4,December,1,White,2
2021,Qtr 4,December,2,White,2
2021,Qtr 4,December,3,White,5
2021,Qtr 4,December,4,White,3
2021,Qtr 4,December,5,White,8
2021,Qtr 4,December,6,White,3
2021,Qtr 4,December,7,White,3
2021,Qtr 4,December,8,White,2
2021,Qtr 4,December,10,White,3
2021,Qtr 4,December,11,White,2
2021,Qtr 4,December,13,White,4
2021,Qtr 4,December,14,White,2
2021,Qtr 4,December,15,White,1
2021,Qtr 4,December,19,White,1
2021,Qtr 4,December,20,White,2
2021,Qtr 4,December,23,White,1
2021,Qtr 4,December,24,White,1
2021,Qtr 4,December,27,White,2
2021,Qtr 4,December,28,White,2
2022,Qtr 1,January,2,White,1
2022,Qtr 1,January,3,White,7
2022,Qtr 1,January,4,White,1
2022,Qtr 1,January,5,White,3
2022,Qtr 1,January,6,White,2
2022,Qtr 1,January,7,White,1
2022,Qtr 1,January,9,White,2
2022,Qtr 1,January,10,White,6
2022,Qtr 1,January,11,White,1
2022,Qtr 1,January,12,White,1
2022,Qtr 1,January,15,White,6
2022,Qtr 1,January,16,White,1
2022,Qtr 1,January,18,White,2
2022,Qtr 1,January,19,White,3
2022,Qtr 1,January,20,White,3
2022,Qtr 1,January,21,White,1
2022,Qtr 1,January,22,White,2
2022,Qtr 1,January,23,White,2
2022,Qtr 1,January,24,White,3
2022,Qtr 1,January,25,White,1
2022,Qtr 1,January,26,White,3
2022,Qtr 1,January,27,White,3
2022,Qtr 1,January,28,White,1
2022,Qtr 1,January,29,White,5
2022,Qtr 1,January,31,White,1
2022,Qtr 1,February,1,White,1
2022,Qtr 1,February,2,White,2
2022,Qtr 1,February,3,White,5
2022,Qtr 1,February,4,White,2
2022,Qtr 1,February,7,White,4
2022,Qtr 1,February,9,White,4
2022,Qtr 1,February,10,White,1
2022,Qtr 1,February,11,White,2
2022,Qtr 1,February,14,White,5
2022,Qtr 1,February,15,White,7
2022,Qtr 1,February,16,White,1
2022,Qtr 1,February,17,White,2
2022,Qtr 1,February,18,White,1
2022,Qtr 1,February,19,White,1
2022,Qtr 1,February,20,White,1
2022,Qtr 1,February,22,White,5
2022,Qtr 1,February,23,White,4
2022,Qtr 1,February,24,White,8
2022,Qtr 1,February,25,White,1
2022,Qtr 1,February,26,White,3
2022,Qtr 1,February,27,White,2
2022,Qtr 1,February,28,White,3
2022,Qtr 1,March,1,White,4
2022,Qtr 1,March,2,White,2
2022,Qtr 1,March,3,White,1
2022,Qtr 1,March,4,White,4
2022,Qtr 1,March,5,White,6
2022,Qtr 1,March,6,White,2
2022,Qtr 1,March,7,White,2
2022,Qtr 1,March,8,White,1
2022,Qtr 1,March,9,White,2
2022,Qtr 1,March,10,White,1
2022,Qtr 1,March,11,White,1
2022,Qtr 1,March,12,White,1
2022,Qtr 1,March,14,White,1
2022,Qtr 1,March,15,White,4
2022,Qtr 1,March,16,White,2
2022,Qtr 1,March,17,White,2
2022,Qtr 1,March,18,White,6
2022,Qtr 1,March,19,White,1
2022,Qtr 1,March,20,White,1
2022,Qtr 1,March,21,White,1
2022,Qtr 1,March,22,White,3
2022,Qtr 1,March,23,White,2
2022,Qtr 1,March,24,White,4
2022,Qtr 1,March,25,White,1
2022,Qtr 1,March,26,White,2
2022,Qtr 1,March,28,White,4
2022,Qtr 1,March,29,White,4
2022,Qtr 2,April,3,White,1
2022,Qtr 2,April,4,White,5
2022,Qtr 2,April,5,White,5
2022,Qtr 2,April,7,White,1
2022,Qtr 2,April,8,White,2
2022,Qtr 2,April,11,White,6
2022,Qtr 2,April,12,White,3
2022,Qtr 2,April,14,White,2
2022,Qtr 2,April,15,White,1
2022,Qtr 2,April,18,White,4
2022,Qtr 2,April,19,White,5
2022,Qtr 2,April,20,White,2
2022,Qtr 2,April,21,White,1
2022,Qtr 2,April,23,White,1
2022,Qtr 2,April,24,White,1
2022,Qtr 2,April,25,White,1
2022,Qtr 2,April,26,White,4
2022,Qtr 2,April,27,White,6
2022,Qtr 2,April,28,White,2
2022,Qtr 2,April,29,White,2
2022,Qtr 2,April,30,White,4
2022,Qtr 2,May,1,White,1
2022,Qtr 2,May,2,White,4
2022,Qtr 2,May,3,White,3
2022,Qtr 2,May,4,White,1
2022,Qtr 2,May,6,White,1
2022,Qtr 2,May,7,White,1
2022,Qtr 2,May,9,White,3
2022,Qtr 2,May,10,White,3
2022,Qtr 2,May,11,White,1
2022,Qtr 2,May,12,White,1
2022,Qtr 2,May,13,White,1
2022,Qtr 2,May,14,White,1
2022,Qtr 2,May,15,White,1
2022,Qtr 2,May,16,White,5
2022,Qtr 2,May,17,White,3
2022,Qtr 2,May,18,White,2
2022,Qtr 2,May,19,White,3
2022,Qtr 2,May,20,White,1
2022,Qtr 2,May,21,White,1
2022,Qtr 2,May,22,White,1
2022,Qtr 2,May,23,White,5
2022,Qtr 2,May,24,White,2
2022,Qtr 2,May,25,White,4
2022,Qtr 2,May,26,White,2
2022,Qtr 2,May,30,White,1
2022,Qtr 2,May,31,White,3
2022,Qtr 2,June,1,White,1
2022,Qtr 2,June,2,White,3
2022,Qtr 2,June,4,White,1
2022,Qtr 2,June,5,White,3
2022,Qtr 2,June,6,White,5
2022,Qtr 2,June,7,White,4
2022,Qtr 2,June,8,White,8
2022,Qtr 2,June,9,White,3
2022,Qtr 2,June,12,White,2
2022,Qtr 2,June,13,White,1
2022,Qtr 2,June,14,White,2
2022,Qtr 2,June,15,White,3
2022,Qtr 2,June,16,White,1
2022,Qtr 2,June,18,White,1
2022,Qtr 2,June,20,White,2
2022,Qtr 2,June,21,White,3
2022,Qtr 2,June,22,White,2
2022,Qtr 2,June,23,White,5
2022,Qtr 2,June,24,White,8
2022,Qtr 2,June,27,White,4
2022,Qtr 2,June,28,White,6
2022,Qtr 2,June,30,White,3
2022,Qtr 3,July,1,White,6
2022,Qtr 3,July,5,White,1
2022,Qtr 3,July,6,White,5
2022,Qtr 3,July,7,White,1
2022,Qtr 3,July,8,White,1
2022,Qtr 3,July,10,White,3
2022,Qtr 3,July,11,White,3
2022,Qtr 3,July,13,White,3
2022,Qtr 3,July,14,White,1
2022,Qtr 3,July,15,White,2
2022,Qtr 3,July,18,White,1
2022,Qtr 3,July,19,White,5
2022,Qtr 3,July,20,White,1
2022,Qtr 3,July,21,White,2
2022,Qtr 3,July,22,White,1
2022,Qtr 3,July,25,White,1
2022,Qtr 3,July,26,White,4
2022,Qtr 3,July,27,White,1
2022,Qtr 3,July,28,White,6
2022,Qtr 3,July,29,White,2
2022,Qtr 3,August,1,White,3
2022,Qtr 3,August,2,White,6
2022,Qtr 3,August,3,White,2
2022,Qtr 3,August,4,White,3
2022,Qtr 3,August,5,White,3
2022,Qtr 3,August,8,White,2
2022,Qtr 3,August,9,White,3
2022,Qtr 3,August,10,White,3
2022,Qtr 3,August,12,White,2
2022,Qtr 3,August,15,White,1
2022,Qtr 3,August,16,White,2
2022,Qtr 3,August,17,White,2
2022,Qtr 3,August,18,White,2
2022,Qtr 3,August,19,White,4
2022,Qtr 3,August,20,White,1
2022,Qtr 3,August,21,White,1
2022,Qtr 3,August,22,White,6
2022,Qtr 3,August,23,White,3
2022,Qtr 3,August,25,White,2
2022,Qtr 3,August,26,White,3
2022,Qtr 3,August,28,White,3
2022,Qtr 3,August,29,White,7
2022,Qtr 3,August,30,White,7
2022,Qtr 3,August,31,White,2
2022,Qtr 3,September,1,White,4
2022,Qtr 3,September,2,White,1
2022,Qtr 3,September,3,White,1
2022,Qtr 3,September,6,White,3
2022,Qtr 3,September,8,White,1
2022,Qtr 3,September,9,White,2
2022,Qtr 3,September,12,White,4
2022,Qtr 3,September,13,White,3
2022,Qtr 3,September,14,White,3
2022,Qtr 3,September,15,White,4
2022,Qtr 3,September,16,White,4
2022,Qtr 3,September,17,White,2
2022,Qtr 3,September,18,White,1
2022,Qtr 3,September,19,White,2
2022,Qtr 3,September,20,White,3
2022,Qtr 3,September,22,White,4
2022,Qtr 3,September,23,White,2
2022,Qtr 3,September,25,White,1
2022,Qtr 3,September,26,White,2
2022,Qtr 3,September,27,White,1
2022,Qtr 3,September,28,White,1
2022,Qtr 3,September,30,White,1
2022,Qtr 4,October,1,White,3
2022,Qtr 4,October,3,White,4
2022,Qtr 4,October,4,White,2
2022,Qtr 4,October,5,White,2
2022,Qtr 4,October,6,White,1
2022,Qtr 4,October,7,White,3
2022,Qtr 4,October,10,White,1
2022,Qtr 4,October,11,White,6
2022,Qtr 4,October,12,White,6
2022,Qtr 4,October,13,White,1
2022,Qtr 4,October,14,White,3
2022,Qtr 4,October,16,White,1
2022,Qtr 4,October,17,White,7
2022,Qtr 4,October,18,White,1
2022,Qtr 4,October,20,White,1
2022,Qtr 4,October,21,White,4
2022,Qtr 4,October,23,White,2
2022,Qtr 4,October,24,White,8
2022,Qtr 4,October,25,White,2
2022,Qtr 4,October,26,White,2
2022,Qtr 4,October,27,White,5
2022,Qtr 4,October,28,White,3
2022,Qtr 4,October,29,White,2
2022,Qtr 4,October,30,White,3
2022,Qtr 4,October,31,White,2
2022,Qtr 4,November,1,White,2
2022,Qtr 4,November,2,White,1
2022,Qtr 4,November,3,White,2
2022,Qtr 4,November,5,White,1
2022,Qtr 4,November,6,White,1
2022,Qtr 4,November,7,White,4
2022,Qtr 4,November,9,White,1
2022,Qtr 4,November,10,White,2
2022,Qtr 4,November,14,White,2
2022,Qtr 4,November,15,White,6
2022,Qtr 4,November,16,White,2
2022,Qtr 4,November,17,White,5
2022,Qtr 4,November,18,White,3
2022,Qtr 4,November,20,White,2
2022,Qtr 4,November,21,White,5
2022,Qtr 4,November,22,White,1
2022,Qtr 4,November,23,White,3
2022,Qtr 4,November,28,White,1
2022,Qtr 4,November,29,White,2
2022,Qtr 4,November,30,White,2
2022,Qtr 4,December,1,White,1
2022,Qtr 4,December,2,White,2
2022,Qtr 4,December,3,White,2
2022,Qtr 4,December,4,White,1
2022,Qtr 4,December,5,White,2
2022,Qtr 4,December,6,White,1
2022,Qtr 4,December,7,White,1
2022,Qtr 4,December,8,White,5
2022,Qtr 4,December,9,White,3
2022,Qtr 4,December,10,White,3
2022,Qtr 4,December,13,White,5
2022,Qtr 4,December,14,White,1
2022,Qtr 4,December,16,White,2
2022,Qtr 4,December,17,White,1
2022,Qtr 4,December,19,White,4
2022,Qtr 4,December,20,White,2
2022,Qtr 4,December,21,White,3
2022,Qtr 4,December,23,White,1
2022,Qtr 4,December,27,White,3
2022,Qtr 4,December,28,White,4
2022,Qtr 4,December,29,White,3
2022,Qtr 4,December,31,White,1
2023,Qtr 1,January,3,White,4
2023,Qtr 1,January,4,White,7
2023,Qtr 1,January,5,White,6
2023,Qtr 1,January,6,White,3
2023,Qtr 1,January,7,White,1
2023,Qtr 1,January,9,White,4
2023,Qtr 1,January,10,White,4
2023,Qtr 1,January,11,White,2
2023,Qtr 1,January,12,White,5
2023,Qtr 1,January,13,White,1
2023,Qtr 1,January,17,White,8
2023,Qtr 1,January,18,White,2
2023,Qtr 1,January,19,White,4
2023,Qtr 1,January,20,White,4
2023,Qtr 1,January,23,White,5
2023,Qtr 1,January,24,White,4
2023,Qtr 1,January,25,White,2
2023,Qtr 1,January,26,White,1
2023,Qtr 1,January,27,White,3
2023,Qtr 1,January,29,White,3
2023,Qtr 1,January,30,White,2
2023,Qtr 1,January,31,White,2
2023,Qtr 1,February,2,White,5
2023,Qtr 1,February,3,White,5
2023,Qtr 1,February,5,White,1
2023,Qtr 1,February,6,White,5
2023,Qtr 1,February,7,White,3
2023,Qtr 1,February,8,White,1
2023,Qtr 1,February,13,White,5
2023,Qtr 1,February,14,White,2
2023,Qtr 1,February,16,White,1
2023,Qtr 1,February,17,White,3
2023,Qtr 1,February,19,White,1
2023,Qtr 1,February,21,White,2
2023,Qtr 1,February,22,White,3
2023,Qtr 1,February,23,White,2
2023,Qtr 1,February,24,White,2
2023,Qtr 1,February,26,White,1
2023,Qtr 1,February,27,White,2
2023,Qtr 1,February,28,White,2
2023,Qtr 1,March,1,White,2
2023,Qtr 1,March,2,White,4
2023,Qtr 1,March,3,White,4
2023,Qtr 1,March,4,White,2
2023,Qtr 1,March,6,White,5
2023,Qtr 1,March,7,White,4
2023,Qtr 1,March,8,White,5
2023,Qtr 1,March,9,White,1
2023,Qtr 1,March,10,White,1
2023,Qtr 1,March,13,White,4
2023,Qtr 1,March,14,White,6
2023,Qtr 1,March,15,White,1
2023,Qtr 1,March,16,White,1
2023,Qtr 1,March,17,White,1
2023,Qtr 1,March,18,White,3
2023,Qtr 1,March,20,White,6
2023,Qtr 1,March,22,White,1
2023,Qtr 1,March,23,White,2
2023,Qtr 1,March,24,White,2
2023,Qtr 1,March,27,White,4
2023,Qtr 1,March,28,White,5
2023,Qtr 1,March,29,White,3
2023,Qtr 2,April,3,White,1
2023,Qtr 2,April,4,White,4
2023,Qtr 2,April,5,White,3
2023,Qtr 2,April,6,White,4
2023,Qtr 2,April,7,White,4
2023,Qtr 2,April,10,White,1
2023,Qtr 2,April,11,White,5
2023,Qtr 2,April,13,White,3
2023,Qtr 2,April,14,White,2
2023,Qtr 2,April,17,White,7
2023,Qtr 2,April,18,White,3
2023,Qtr 2,April,19,White,2
2023,Qtr 2,April,20,White,2
2023,Qtr 2,April,21,White,3
2023,Qtr 2,April,22,White,1
2023,Qtr 2,April,24,White,3
2023,Qtr 2,April,25,White,4
2023,Qtr 2,April,26,White,2
2023,Qtr 2,May,1,White,2
2023,Qtr 2,May,2,White,1
2023,Qtr 2,May,3,White,5
2023,Qtr 2,May,4,White,3
2023,Qtr 2,May,6,White,1
2023,Qtr 2,May,8,White,1
2023,Qtr 2,May,9,White,6
2023,Qtr 2,May,10,White,4
2023,Qtr 2,May,11,White,2
2023,Qtr 2,May,12,White,2
2023,Qtr 2,May,14,White,1
2023,Qtr 2,May,15,White,4
2023,Qtr 2,May,16,White,1
2023,Qtr 2,May,17,White,3
2023,Qtr 2,May,18,White,5
2023,Qtr 2,May,19,White,3
2023,Qtr 2,May,22,White,5
2023,Qtr 2,May,23,White,4
2023,Qtr 2,May,24,White,4
2023,Qtr 2,May,25,White,4
2023,Qtr 2,May,26,White,3
2023,Qtr 2,May,30,White,5
2023,Qtr 2,May,31,White,4
2023,Qtr 2,June,1,White,3
2023,Qtr 2,June,2,White,4
2023,Qtr 2,June,4,White,2
2023,Qtr 2,June,5,White,4
2023,Qtr 2,June,7,White,3
2023,Qtr 2,June,9,White,3
2023,Qtr 2,June,10,White,2
2023,Qtr 2,June,11,White,2
2023,Qtr 2,June,12,White,8
2023,Qtr 2,June,13,White,4
2023,Qtr 2,June,14,White,2
2023,Qtr 2,June,15,White,8
2023,Qtr 2,June,19,White,1
2023,Qtr 2,June,20,White,4
2023,Qtr 2,June,21,White,3
2023,Qtr 2,June,22,White,3
2023,Qtr 2,June,26,White,3
2023,Qtr 2,June,27,White,2
2023,Qtr 2,June,28,White,5
2023,Qtr 2,June,29,White,3
2023,Qtr 2,June,30,White,1
2023,Qtr 3,July,3,White,6
2023,Qtr 3,July,5,White,4
2023,Qtr 3,July,6,White,2
2023,Qtr 3,July,7,White,3
2023,Qtr 3,July,9,White,1
2023,Qtr 3,July,10,White,3
2023,Qtr 3,July,11,White,6
2023,Qtr 3,July,12,White,2
2023,Qtr 3,July,14,White,1
2023,Qtr 3,July,17,White,2
2023,Qtr 3,July,18,White,6
2023,Qtr 3,July,19,White,3
2023,Qtr 3,July,20,White,2
2023,Qtr 3,July,21,White,5
2023,Qtr 3,July,24,White,3
2023,Qtr 3,July,25,White,6
2023,Qtr 3,July,26,White,2
2023,Qtr 3,July,27,White,2
2023,Qtr 3,July,28,White,6
2023,Qtr 3,July,31,White,4
2023,Qtr 3,August,1,White,2
2023,Qtr 3,August,2,White,3
2023,Qtr 3,August,3,White,3
2023,Qtr 3,August,4,White,1
2023,Qtr 3,August,7,White,3
2023,Qtr 3,August,8,White,4
2023,Qtr 3,August,9,White,3
2023,Qtr 3,August,10,White,3
2023,Qtr 3,August,11,White,2
2023,Qtr 3,August,13,White,1
2023,Qtr 3,August,14,White,5
2023,Qtr 3,August,16,White,2
2023,Qtr 3,August,17,White,2
2023,Qtr 3,August,18,White,2
2023,Qtr 3,August,21,White,2
2023,Qtr 3,August,22,White,3
2023,Qtr 3,August,23,White,2
2023,Qtr 3,August,24,White,3
2023,Qtr 3,August,25,White,1
2023,Qtr 3,August,27,White,1
2023,Qtr 3,August,28,White,3
2023,Qtr 3,August,29,White,6
2023,Qtr 3,August,30,White,1
2023,Qtr 3,August,31,White,3
2023,Qtr 3,September,1,White,1
2023,Qtr 3,September,2,White,1
2023,Qtr 3,September,5,White,5
2023,Qtr 3,September,6,White,6
2023,Qtr 3,September,8,White,1
2023,Qtr 3,September,10,White,1
2023,Qtr 3,September,11,White,2
2023,Qtr 3,September,12,White,3
2023,Qtr 3,September,13,White,2
2023,Qtr 3,September,14,White,2
2023,Qtr 3,September,15,White,3
2023,Qtr 3,September,18,White,4
2023,Qtr 3,September,19,White,2
2023,Qtr 3,September,20,White,1
2023,Qtr 3,September,21,White,2
2023,Qtr 3,September,22,White,1
2023,Qtr 3,September,25,White,4
2023,Qtr 3,September,26,White,7
2023,Qtr 3,September,27,White,1
2023,Qtr 3,September,28,White,5
2023,Qtr 3,September,29,White,1
2023,Qtr 4,October,2,White,7
2023,Qtr 4,October,3,White,6
2023,Qtr 4,October,4,White,6
2023,Qtr 4,October,5,White,4
2023,Qtr 4,October,6,White,3
2023,Qtr 4,October,10,White,2
2023,Qtr 4,October,11,White,4
2023,Qtr 4,October,12,White,1
2023,Qtr 4,October,13,White,1
2023,Qtr 4,October,16,White,2
2023,Qtr 4,October,17,White,1
2023,Qtr 4,October,18,White,7
2023,Qtr 4,October,19,White,2
2023,Qtr 4,October,20,White,4
2023,Qtr 4,October,21,White,2
2023,Qtr 4,October,22,White,1
2023,Qtr 4,October,23,White,5
2023,Qtr 4,October,24,White,5
2023,Qtr 4,October,25,White,2
2023,Qtr 4,October,26,White,5
2023,Qtr 4,October,29,White,3
2023,Qtr 4,October,30,White,4
2023,Qtr 4,October,31,White,2
2023,Qtr 4,November,1,White,3
2023,Qtr 4,November,2,White,3
2023,Qtr 4,November,3,White,3
2023,Qtr 4,November,5,White,1
2023,Qtr 4,November,6,White,4
2023,Qtr 4,November,7,White,3
2023,Qtr 4,November,8,White,3
2023,Qtr 4,November,9,White,2
2023,Qtr 4,November,13,White,5
2023,Qtr 4,November,14,White,2
2023,Qtr 4,November,15,White,3
2023,Qtr 4,November,16,White,3
2023,Qtr 4,November,17,White,1
2023,Qtr 4,November,19,White,1
2023,Qtr 4,November,20,White,3
2023,Qtr 4,November,21,White,2
2023,Qtr 4,November,22,White,2
2023,Qtr 4,November,27,White,2
2023,Qtr 4,November,28,White,3
2023,Qtr 4,November,29,White,2
2023,Qtr 4,November,30,White,2
2023,Qtr 4,December,1,White,1
2023,Qtr 4,December,4,White,3
2023,Qtr 4,December,7,White,4
2023,Qtr 4,December,8,White,1
